chr start end strand gene gene_start gene_end gene_strand breadth expression SI promoter
2204 scaffold_77 136395 136399 - No_gene NA NA NA 5 5832 -0.16744152776806 scaffold_77_136395_136399_-
2205 scaffold_77 136465 136466 - No_gene NA NA NA 2 1231 0.733926032516395 scaffold_77_136465_136466_-
2206 scaffold_77 143762 143775 - No_gene NA NA NA 14 1588 -1.68979676998412 scaffold_77_143762_143775_-
2207 scaffold_77 143848 143849 - No_gene NA NA NA 2 732 0.531374700184118 scaffold_77_143848_143849_-
2208 scaffold_77 144076 144077 - No_gene NA NA NA 2 1133 0.875608236473379 scaffold_77_144076_144077_-
2209 scaffold_77 225670 225712 - No_gene NA NA NA 43 4997 -2.63390065887686 scaffold_77_225670_225712_-
2210 scaffold_77 472667 472668 - No_gene NA NA NA 2 981 0.0310811625982688 scaffold_77_472667_472668_-
2211 scaffold_77 472773 472774 - No_gene NA NA NA 2 446 1.01514117316343 scaffold_77_472773_472774_-
2212 scaffold_77 493201 493211 - No_gene NA NA NA 11 3060 -0.358978504794428 scaffold_77_493201_493211_-
2213 scaffold_77 501083 501084 - No_gene NA NA NA 2 1587 -0.334029448594514 scaffold_77_501083_501084_-
2214 scaffold_77 522493 522501 - No_gene NA NA NA 9 6804 -0.885770685242496 scaffold_77_522493_522501_-
2215 scaffold_78 92200 92214 + No_gene NA NA NA 15 1811 -1.25843251181183 scaffold_78_92200_92214_+
2216 scaffold_78 223348 223353 + No_gene NA NA NA 6 1144 0.417867012665829 scaffold_78_223348_223353_+
2217 scaffold_78 503923 503929 + No_gene NA NA NA 7 3329 -0.272025350195799 scaffold_78_503923_503929_+
2218 scaffold_78 165721 165722 - No_gene NA NA NA 2 761 0.571500272502672 scaffold_78_165721_165722_-
2219 scaffold_78 177784 177817 - No_gene NA NA NA 34 14264 -1.85337198956868 scaffold_78_177784_177817_-
2220 scaffold_78 212723 212747 - No_gene NA NA NA 25 2724 -2.06877483577647 scaffold_78_212723_212747_-
2221 scaffold_78 246721 246722 - No_gene NA NA NA 2 895 0.480355471578634 scaffold_78_246721_246722_-
2222 scaffold_78 260685 260686 - No_gene NA NA NA 2 914 -0.0668015362588581 scaffold_78_260685_260686_-
2223 scaffold_78 265452 265469 - No_gene NA NA NA 18 2765 -2.107838202388 scaffold_78_265452_265469_-
2224 scaffold_78 502177 502184 - No_gene NA NA NA 8 904 -1.54015162081489 scaffold_78_502177_502184_-
2225 scaffold_784 31392 31393 - No_gene NA NA NA 2 779 -2.05669643529708 scaffold_784_31392_31393_-
2226 scaffold_79 493575 493582 + No_gene NA NA NA 8 4441 -0.351228815480779 scaffold_79_493575_493582_+
2227 scaffold_79 534047 534048 + No_gene NA NA NA 2 381 0.779928371069663 scaffold_79_534047_534048_+
2228 scaffold_79 556125 556129 + No_gene NA NA NA 5 2826 0.343794990019303 scaffold_79_556125_556129_+
2229 scaffold_79 99482 99485 - No_gene NA NA NA 4 1152 -2.6022426317828 scaffold_79_99482_99485_-
2230 scaffold_79 277637 277638 - No_gene NA NA NA 2 4715 1.01708667144174 scaffold_79_277637_277638_-
2231 scaffold_79 310955 310960 - No_gene NA NA NA 6 8483 0.614905924963075 scaffold_79_310955_310960_-
2232 scaffold_79 422982 422985 - No_gene NA NA NA 4 2620 -0.521075859709627 scaffold_79_422982_422985_-
2233 scaffold_8 131857 131861 + No_gene NA NA NA 5 1347 -0.214762912249983 scaffold_8_131857_131861_+
2234 scaffold_8 152923 152924 + No_gene NA NA NA 2 730 -1.04785626760331 scaffold_8_152923_152924_+
2235 scaffold_8 205109 205150 + No_gene NA NA NA 42 12125 -2.39379114440143 scaffold_8_205109_205150_+
2236 scaffold_8 271707 271716 + No_gene NA NA NA 10 1425 -0.119506544457229 scaffold_8_271707_271716_+
2237 scaffold_8 601534 601535 + No_gene NA NA NA 2 235 1.08578686808415 scaffold_8_601534_601535_+
2238 scaffold_8 601581 601582 + No_gene NA NA NA 2 775 -0.143128462490401 scaffold_8_601581_601582_+
2239 scaffold_8 649772 649773 + No_gene NA NA NA 2 678 -0.0661247035418824 scaffold_8_649772_649773_+
2240 scaffold_8 682473 682478 + No_gene NA NA NA 6 3020 0.387926404673217 scaffold_8_682473_682478_+
2241 scaffold_8 818069 818111 + No_gene NA NA NA 43 3405 -2.51355314249083 scaffold_8_818069_818111_+
2242 scaffold_8 822191 822199 + No_gene NA NA NA 9 6380 0.631039983651621 scaffold_8_822191_822199_+
2243 scaffold_8 877796 877851 + No_gene NA NA NA 56 24425 -1.57874308234806 scaffold_8_877796_877851_+
2244 scaffold_8 878337 878338 + No_gene NA NA NA 2 831 -0.963795542944011 scaffold_8_878337_878338_+
2245 scaffold_8 883741 883794 + No_gene NA NA NA 54 4953 -2.74525983191219 scaffold_8_883741_883794_+
2246 scaffold_8 917736 917764 + No_gene NA NA NA 29 3944 -2.08051539687981 scaffold_8_917736_917764_+
2247 scaffold_8 1088588 1088589 + No_gene NA NA NA 2 2971 0.635780762630586 scaffold_8_1088588_1088589_+
2248 scaffold_8 1320011 1320012 + No_gene NA NA NA 2 586 1.57987976497996 scaffold_8_1320011_1320012_+
2249 scaffold_8 1372066 1372067 + No_gene NA NA NA 2 688 0.469735105325309 scaffold_8_1372066_1372067_+
2250 scaffold_8 1382889 1382890 + No_gene NA NA NA 2 530 0.947090442347622 scaffold_8_1382889_1382890_+
2251 scaffold_8 1404076 1404077 + No_gene NA NA NA 2 697 -0.00219971939017594 scaffold_8_1404076_1404077_+
2252 scaffold_8 1408520 1408521 + No_gene NA NA NA 2 1074 0.857940140093904 scaffold_8_1408520_1408521_+
2253 scaffold_8 1409650 1409653 + No_gene NA NA NA 4 367 0.61024573983876 scaffold_8_1409650_1409653_+
2254 scaffold_8 1422482 1422483 + No_gene NA NA NA 2 2943 0.615604891063654 scaffold_8_1422482_1422483_+
2255 scaffold_8 1487470 1487478 + No_gene NA NA NA 9 2048 -1.66032436481037 scaffold_8_1487470_1487478_+
2256 scaffold_8 1566261 1566265 + No_gene NA NA NA 5 694 -0.14816105896262 scaffold_8_1566261_1566265_+
2257 scaffold_8 1630040 1630077 + No_gene NA NA NA 38 2786 -2.16476060082774 scaffold_8_1630040_1630077_+
2258 scaffold_8 1642116 1642147 + No_gene NA NA NA 32 7157 -1.92463293345119 scaffold_8_1642116_1642147_+
2259 scaffold_8 1706365 1706378 + No_gene NA NA NA 14 2658 -0.991109468473603 scaffold_8_1706365_1706378_+
2260 scaffold_8 1876829 1876830 + No_gene NA NA NA 2 424 0.984675821013953 scaffold_8_1876829_1876830_+
2261 scaffold_8 2028403 2028409 + No_gene NA NA NA 7 837 -0.543527669769431 scaffold_8_2028403_2028409_+
2262 scaffold_8 2127491 2127497 + No_gene NA NA NA 7 9403 0.326008651101352 scaffold_8_2127491_2127497_+
2263 scaffold_8 2129894 2129895 + No_gene NA NA NA 2 406 0.782822005380269 scaffold_8_2129894_2129895_+
2264 scaffold_8 116155 116156 - No_gene NA NA NA 2 503 -0.75808343847741 scaffold_8_116155_116156_-
2265 scaffold_8 338742 338757 - No_gene NA NA NA 16 2157 -1.52033486946957 scaffold_8_338742_338757_-
2266 scaffold_8 403124 403129 - No_gene NA NA NA 6 5369 -0.184720604014013 scaffold_8_403124_403129_-
2267 scaffold_8 403172 403173 - No_gene NA NA NA 2 1504 -0.12210132196138 scaffold_8_403172_403173_-
2268 scaffold_8 403867 403874 - No_gene NA NA NA 8 3659 -0.391744763535006 scaffold_8_403867_403874_-
2269 scaffold_8 566151 566157 - No_gene NA NA NA 7 8155 0.258459695377968 scaffold_8_566151_566157_-
2270 scaffold_8 567051 567052 - No_gene NA NA NA 2 795 -0.250573385463197 scaffold_8_567051_567052_-
2271 scaffold_8 572936 572945 - No_gene NA NA NA 10 4289 0.232820399105268 scaffold_8_572936_572945_-
2272 scaffold_8 732099 732112 - No_gene NA NA NA 14 7313 -0.0381102105227042 scaffold_8_732099_732112_-
2273 scaffold_8 762893 762894 - No_gene NA NA NA 2 1402 1.0318820812575 scaffold_8_762893_762894_-
2274 scaffold_8 996356 996360 - No_gene NA NA NA 5 1655 -0.0757392555652525 scaffold_8_996356_996360_-
2275 scaffold_8 1058129 1058130 - No_gene NA NA NA 2 673 1.02705768839734 scaffold_8_1058129_1058130_-
2276 scaffold_8 1074602 1074605 - No_gene NA NA NA 4 1367 0.00162987931549186 scaffold_8_1074602_1074605_-
2277 scaffold_8 1286214 1286220 - No_gene NA NA NA 7 20322 -0.237142004158811 scaffold_8_1286214_1286220_-
2278 scaffold_8 1349995 1350003 - No_gene NA NA NA 9 1594 -1.90285767727279 scaffold_8_1349995_1350003_-
2279 scaffold_8 1377753 1377759 - No_gene NA NA NA 7 6862 -0.666728799350439 scaffold_8_1377753_1377759_-
2280 scaffold_8 1624040 1624053 - No_gene NA NA NA 14 1610 -1.8549293558459 scaffold_8_1624040_1624053_-
2281 scaffold_8 1671394 1671401 - No_gene NA NA NA 8 2141 -0.984476049869455 scaffold_8_1671394_1671401_-
2282 scaffold_8 1804792 1804793 - No_gene NA NA NA 2 1729 -0.646580826045072 scaffold_8_1804792_1804793_-
2283 scaffold_8 1916693 1916704 - No_gene NA NA NA 12 10070 -0.47206296431936 scaffold_8_1916693_1916704_-
2284 scaffold_8 1943748 1943769 - No_gene NA NA NA 22 6452 -1.04531279140605 scaffold_8_1943748_1943769_-
2285 scaffold_8 2100934 2100935 - No_gene NA NA NA 2 744 1.03537580406978 scaffold_8_2100934_2100935_-
2286 scaffold_8 2218533 2218534 - No_gene NA NA NA 2 235 0.748150859826689 scaffold_8_2218533_2218534_-
2287 scaffold_8 2242056 2242060 - No_gene NA NA NA 5 1154 -0.115770457227597 scaffold_8_2242056_2242060_-
2288 scaffold_80 69395 69426 + No_gene NA NA NA 32 4539 -1.97787203819152 scaffold_80_69395_69426_+
2289 scaffold_80 69550 69553 + No_gene NA NA NA 4 1629 -1.18411787042417 scaffold_80_69550_69553_+
2290 scaffold_80 69595 69627 + No_gene NA NA NA 33 4416 -2.665349350535 scaffold_80_69595_69627_+
2291 scaffold_80 69655 69658 + No_gene NA NA NA 4 2662 -1.88664244968098 scaffold_80_69655_69658_+
2292 scaffold_80 215666 215667 + No_gene NA NA NA 2 587 -0.299704466393447 scaffold_80_215666_215667_+
2293 scaffold_80 232470 232474 + No_gene NA NA NA 5 3875 0.232750570761053 scaffold_80_232470_232474_+
2294 scaffold_80 232495 232498 + No_gene NA NA NA 4 5258 -0.974661105254799 scaffold_80_232495_232498_+
2295 scaffold_80 235246 235247 + No_gene NA NA NA 2 971 -0.310142094131991 scaffold_80_235246_235247_+
2296 scaffold_80 83470 83471 - No_gene NA NA NA 2 1857 -0.401280540405683 scaffold_80_83470_83471_-
2297 scaffold_80 103524 103530 - No_gene NA NA NA 7 15203 -0.132506971247429 scaffold_80_103524_103530_-
2298 scaffold_80 111735 111748 - No_gene NA NA NA 14 24025 0.848261929460306 scaffold_80_111735_111748_-
2299 scaffold_80 131546 131553 - No_gene NA NA NA 8 3045 -0.757904077628668 scaffold_80_131546_131553_-
2300 scaffold_80 205489 205493 - No_gene NA NA NA 5 2033 -0.799196030822881 scaffold_80_205489_205493_-
2301 scaffold_80 205540 205554 - No_gene NA NA NA 15 2709 -1.86465561023044 scaffold_80_205540_205554_-
2302 scaffold_80 250639 250640 - No_gene NA NA NA 2 513 0.00261783355841905 scaffold_80_250639_250640_-
2303 scaffold_80 250751 250752 - No_gene NA NA NA 2 446 0.32422724727444 scaffold_80_250751_250752_-
2304 scaffold_80 250825 250826 - No_gene NA NA NA 2 571 0.0313621324414828 scaffold_80_250825_250826_-
2305 scaffold_80 251328 251329 - No_gene NA NA NA 2 587 0.305399438794734 scaffold_80_251328_251329_-
2306 scaffold_80 251409 251417 - No_gene NA NA NA 9 1530 -1.64147290364509 scaffold_80_251409_251417_-
2307 scaffold_80 274906 274911 - No_gene NA NA NA 6 5049 0.0440152218781409 scaffold_80_274906_274911_-
2308 scaffold_80 334173 334174 - No_gene NA NA NA 2 623 0.188619349674053 scaffold_80_334173_334174_-
2309 scaffold_80 447207 447210 - No_gene NA NA NA 4 4035 0.0789405511116168 scaffold_80_447207_447210_-
2310 scaffold_81 132682 132712 + No_gene NA NA NA 31 3335 -2.14906787032341 scaffold_81_132682_132712_+
2311 scaffold_81 99895 99902 - No_gene NA NA NA 8 5824 0.148547245813679 scaffold_81_99895_99902_-
2312 scaffold_81 107514 107515 - No_gene NA NA NA 2 2388 1.29586796434295 scaffold_81_107514_107515_-
2313 scaffold_81 436025 436026 - No_gene NA NA NA 2 414 1.12538210982035 scaffold_81_436025_436026_-
2314 scaffold_81 442996 443010 - No_gene NA NA NA 15 4483 -1.1776986852018 scaffold_81_442996_443010_-
2315 scaffold_810 345 353 - No_gene NA NA NA 9 1587 -1.23374622645723 scaffold_810_345_353_-
2316 scaffold_82 517136 517137 + No_gene NA NA NA 2 1161 -1.76478819410973 scaffold_82_517136_517137_+
2317 scaffold_82 532290 532291 - No_gene NA NA NA 2 1177 -0.48015310450906 scaffold_82_532290_532291_-
2318 scaffold_82 543242 543259 - No_gene NA NA NA 18 2549 -1.70479124018734 scaffold_82_543242_543259_-
2319 scaffold_83 53812 53827 + No_gene NA NA NA 16 4503 -0.682049851648501 scaffold_83_53812_53827_+
2320 scaffold_83 136291 136297 + No_gene NA NA NA 7 4712 -0.765360333799038 scaffold_83_136291_136297_+
2321 scaffold_83 210798 210804 + No_gene NA NA NA 7 2395 -0.220938897838922 scaffold_83_210798_210804_+
2322 scaffold_83 215356 215357 + No_gene NA NA NA 2 1513 1.16233738814614 scaffold_83_215356_215357_+
2323 scaffold_83 222365 222373 + No_gene NA NA NA 9 5962 0.236463719558594 scaffold_83_222365_222373_+
2324 scaffold_83 599962 599963 + No_gene NA NA NA 2 1304 0.306223511636252 scaffold_83_599962_599963_+
2325 scaffold_83 602466 602477 + No_gene NA NA NA 12 25505 0.584113874160229 scaffold_83_602466_602477_+
2326 scaffold_83 609351 609352 + No_gene NA NA NA 2 4527 1.19815924463471 scaffold_83_609351_609352_+
2327 scaffold_83 184471 184472 - No_gene NA NA NA 2 1984 1.231843330202 scaffold_83_184471_184472_-
2328 scaffold_83 527089 527092 - No_gene NA NA NA 4 567 0.0493046687146519 scaffold_83_527089_527092_-
2329 scaffold_83 548079 548081 - No_gene NA NA NA 3 2494 0.209942838598163 scaffold_83_548079_548081_-
2330 scaffold_83 555338 555344 - No_gene NA NA NA 7 6372 0.153365204989946 scaffold_83_555338_555344_-
2331 scaffold_835 55 73 - No_gene NA NA NA 19 3675 -1.53706768957852 scaffold_835_55_73_-
2332 scaffold_84 82307 82314 + No_gene NA NA NA 8 6757 -0.838072454908127 scaffold_84_82307_82314_+
2333 scaffold_84 82353 82354 + No_gene NA NA NA 2 7395 -1.10759132412803 scaffold_84_82353_82354_+
2334 scaffold_84 88649 88654 + No_gene NA NA NA 6 2140 -1.88734442959301 scaffold_84_88649_88654_+
2335 scaffold_84 94331 94342 + No_gene NA NA NA 12 16935 0.738923329980241 scaffold_84_94331_94342_+
2336 scaffold_84 114315 114347 + No_gene NA NA NA 33 2776 -0.720333981402039 scaffold_84_114315_114347_+
2337 scaffold_84 496264 496268 - No_gene NA NA NA 5 3622 -2.4801642087942 scaffold_84_496264_496268_-
2338 scaffold_84 496289 496336 - No_gene NA NA NA 48 4535 -2.24107966352384 scaffold_84_496289_496336_-
2339 scaffold_849 4004 4028 + No_gene NA NA NA 25 4304 -2.35123558411491 scaffold_849_4004_4028_+
2340 scaffold_85 191109 191112 + No_gene NA NA NA 4 2574 -0.739128990645972 scaffold_85_191109_191112_+
2341 scaffold_85 191206 191213 + No_gene NA NA NA 8 1316 -1.85581811431289 scaffold_85_191206_191213_+
2342 scaffold_85 191281 191282 + No_gene NA NA NA 2 332 -0.931051998931673 scaffold_85_191281_191282_+
2343 scaffold_86 126100 126103 + No_gene NA NA NA 4 490 0.241371507461213 scaffold_86_126100_126103_+
2344 scaffold_86 185814 185815 + No_gene NA NA NA 2 771 -0.0903773398093248 scaffold_86_185814_185815_+
2345 scaffold_86 297650 297745 + No_gene NA NA NA 96 20426 -3.09159280196543 scaffold_86_297650_297745_+
2346 scaffold_86 432964 432976 + No_gene NA NA NA 13 10567 0.000645599598945168 scaffold_86_432964_432976_+
2347 scaffold_86 473171 473175 + No_gene NA NA NA 5 1662 -0.946945436089826 scaffold_86_473171_473175_+
2348 scaffold_87 8426 8428 + No_gene NA NA NA 3 2521 0.195657779747582 scaffold_87_8426_8428_+
2349 scaffold_87 57440 57441 + No_gene NA NA NA 2 423 0.345087885215589 scaffold_87_57440_57441_+
2350 scaffold_87 171963 171968 + No_gene NA NA NA 6 1767 0.574396840699883 scaffold_87_171963_171968_+
2351 scaffold_87 226794 226801 + No_gene NA NA NA 8 2451 -0.496208725642587 scaffold_87_226794_226801_+
2352 scaffold_87 278002 278007 + No_gene NA NA NA 6 1039 -0.926138804607671 scaffold_87_278002_278007_+
2353 scaffold_87 443561 443568 + No_gene NA NA NA 8 5852 -0.642918545517017 scaffold_87_443561_443568_+
2354 scaffold_87 473511 473515 + No_gene NA NA NA 5 877 -0.555707420284927 scaffold_87_473511_473515_+
2355 scaffold_87 29651 29663 - No_gene NA NA NA 13 1172 -1.76628782248683 scaffold_87_29651_29663_-
2356 scaffold_87 401839 401840 - No_gene NA NA NA 2 584 0.781265821710593 scaffold_87_401839_401840_-
2357 scaffold_87 402509 402510 - No_gene NA NA NA 2 3015 1.31741192411631 scaffold_87_402509_402510_-
2358 scaffold_88 73210 73215 + No_gene NA NA NA 6 3174 -0.012270370671831 scaffold_88_73210_73215_+
2359 scaffold_88 143689 143690 + No_gene NA NA NA 2 1210 -0.184885701715513 scaffold_88_143689_143690_+
2360 scaffold_88 266550 266551 + No_gene NA NA NA 2 1017 0.499762217133811 scaffold_88_266550_266551_+
2361 scaffold_88 290548 290549 + No_gene NA NA NA 2 1251 -0.0157460521342445 scaffold_88_290548_290549_+
2362 scaffold_88 384249 384250 + No_gene NA NA NA 2 619 0.211171070210324 scaffold_88_384249_384250_+
2363 scaffold_88 384564 384570 + No_gene NA NA NA 7 1096 -0.420151890758168 scaffold_88_384564_384570_+
2364 scaffold_88 393419 393420 + No_gene NA NA NA 2 629 -0.0981570759738299 scaffold_88_393419_393420_+
2365 scaffold_88 393516 393517 + No_gene NA NA NA 2 843 0.720258053149726 scaffold_88_393516_393517_+
2366 scaffold_88 302928 302929 - No_gene NA NA NA 2 1524 0.324230228990914 scaffold_88_302928_302929_-
2367 scaffold_88 303697 303700 - No_gene NA NA NA 4 622 -0.156063934900793 scaffold_88_303697_303700_-
2368 scaffold_88 380599 380624 - No_gene NA NA NA 26 1972 -1.88814981378772 scaffold_88_380599_380624_-
2369 scaffold_88 380662 380677 - No_gene NA NA NA 16 938 -1.1661325181503 scaffold_88_380662_380677_-
2370 scaffold_88 419314 419318 - No_gene NA NA NA 5 3667 0.162535807894016 scaffold_88_419314_419318_-
2371 scaffold_88 430600 430601 - No_gene NA NA NA 2 306 0.112314977221467 scaffold_88_430600_430601_-
2372 scaffold_881 10421 10426 - No_gene NA NA NA 6 3164 -2.4841802647383 scaffold_881_10421_10426_-
2373 scaffold_881 10448 10466 - No_gene NA NA NA 19 2232 -2.0080782688648 scaffold_881_10448_10466_-
2374 scaffold_89 373600 373608 + No_gene NA NA NA 9 1072 -0.103202756977477 scaffold_89_373600_373608_+
2375 scaffold_89 378720 378724 + No_gene NA NA NA 5 2993 0.179721744878979 scaffold_89_378720_378724_+
2376 scaffold_89 471644 471672 + No_gene NA NA NA 29 3408 -2.44836792411264 scaffold_89_471644_471672_+
2377 scaffold_89 471769 471776 + No_gene NA NA NA 8 2537 -0.744579555966979 scaffold_89_471769_471776_+
2378 scaffold_89 542342 542346 + No_gene NA NA NA 5 1803 -0.443594929094617 scaffold_89_542342_542346_+
2379 scaffold_89 34609 34611 - No_gene NA NA NA 3 21595 0.841157672961661 scaffold_89_34609_34611_-
2380 scaffold_89 145109 145113 - No_gene NA NA NA 5 659 -0.206919895651123 scaffold_89_145109_145113_-
2381 scaffold_89 555422 555427 - No_gene NA NA NA 6 1083 -1.74907660106331 scaffold_89_555422_555427_-
2382 scaffold_89 559665 559694 - No_gene NA NA NA 30 3804 -1.36505586178546 scaffold_89_559665_559694_-
2383 scaffold_89 633197 633203 - No_gene NA NA NA 7 1103 -0.848187690546101 scaffold_89_633197_633203_-
2384 scaffold_89 650221 650227 - No_gene NA NA NA 7 1867 -0.555237195334881 scaffold_89_650221_650227_-
2385 scaffold_897 5794 5815 + No_gene NA NA NA 22 4684 -0.830124551831219 scaffold_897_5794_5815_+
2386 scaffold_9 19145 19150 + No_gene NA NA NA 6 3901 0.239231705136362 scaffold_9_19145_19150_+
2387 scaffold_9 36005 36006 + No_gene NA NA NA 2 475 0.3345673496399 scaffold_9_36005_36006_+
2388 scaffold_9 72828 72843 + No_gene NA NA NA 16 2111 0.207504215060828 scaffold_9_72828_72843_+
2389 scaffold_9 167439 167440 + No_gene NA NA NA 2 403 0.276301852951811 scaffold_9_167439_167440_+
2390 scaffold_9 177105 177109 + No_gene NA NA NA 5 1550 -0.592110143308228 scaffold_9_177105_177109_+
2391 scaffold_9 211152 211153 + No_gene NA NA NA 2 864 1.19400370641228 scaffold_9_211152_211153_+
2392 scaffold_9 391260 391263 + No_gene NA NA NA 4 2390 0.807541811742648 scaffold_9_391260_391263_+
2393 scaffold_9 392550 392551 + No_gene NA NA NA 2 749 0.806093760423301 scaffold_9_392550_392551_+
2394 scaffold_9 762683 762684 + No_gene NA NA NA 2 1003 1.61583565372966 scaffold_9_762683_762684_+
2395 scaffold_9 993983 993984 + No_gene NA NA NA 2 771 0.587969708775355 scaffold_9_993983_993984_+
2396 scaffold_9 997678 997679 + No_gene NA NA NA 2 968 0.476020162606156 scaffold_9_997678_997679_+
