Promoter_ID,mat_females_1,mat_females_2,mat_females_3,mat_males_1,mat_males_2,pE_females_1,pE_females_2,pE_females_3,logFC,AveExpr,t,P.Value,adj.P.Val,B,FDR,tw_dis,chr,start,end,strand,de
scaffold_8_2035014_2035025_+,10.61996658,8.340764631,14.09674868,15.10935761,17.10750525,5.821154769,5.275029293,6.651194916,1.044555649,3.577773315,4.985916463,0.001058858,0.007163013,-0.883861295,0.007163013,0.023784562,scaffold_8,2035014,2035025,+,1
scaffold_87_225935_225948_-,5.00128511,5.732799686,5.783557127,10.12225476,9.271899696,4.551747184,3.513877826,5.288828571,0.990723533,2.916010626,4.985566069,0.001059324,0.007163013,-0.640188972,0.007163013,0.024353667,scaffold_87,225935,225948,-,1
scaffold_169_28333_28334_+,18.03661833,19.38115346,18.77803855,28.12859336,22.40763174,12.27391082,13.05548081,15.52072644,0.715112486,4.449086002,4.983991239,0.00106142,0.007172104,-1.097301207,0.007172104,0.020241989,scaffold_169,28333,28334,+,1
scaffold_3_185358_185454_-,14.42951175,12.55995116,11.20793965,23.83850447,32.33753026,14.83944769,6.093192891,11.42198328,1.336621431,4.13023468,4.980574636,0.001065983,0.007197839,-1.084155706,0.007197839,0.026472506,scaffold_3,185358,185454,-,1
scaffold_52_648582_648592_-,66.56798703,73.27433908,47.48967551,167.5947895,123.4022825,104.2933544,92.98285893,85.36429818,0.991482233,6.736117674,4.979599888,0.001067289,0.007201559,-1.186591506,0.007201559,0.025410162,scaffold_52,648582,648592,-,1
scaffold_60_566652_566663_-,34.00845544,28.94045654,25.06954488,163.1796721,64.24761035,37.07363537,36.2296669,18.00901994,1.874541953,5.585346005,4.97681219,0.001071033,0.007221714,-1.186491383,0.007221714,0.076167309,scaffold_60,566652,566663,-,1
scaffold_42_35270_35290_-,75.03578482,87.89795615,87.79555019,1.39E-17,1.39E-17,28.35690179,38.54265413,32.89034819,-6.667567049,4.293050951,-4.975518439,0.001072775,0.007228354,-1.441028293,0.007228354,0.018765194,scaffold_42,35270,35290,-,1
scaffold_81_445704_445756_+,218.7878954,212.9445308,222.5555919,254.3737962,274.3892011,129.8730322,166.9992598,161.5841881,0.611596313,7.896497955,4.974920817,0.001073581,0.00722868,-1.176471353,0.00722868,0.013197053,scaffold_81,445704,445756,+,1
scaffold_66_770085_770086_-,23.57937829,24.16287846,25.78488515,46.11611578,40.50862239,16.17317308,29.75155031,23.86242978,0.938212495,5.052644926,4.969057723,0.001081523,0.007277017,-1.186271191,0.007277017,0.022147982,scaffold_66,770085,770086,-,1
scaffold_3_2843329_2843379_-,35.98757959,33.18146967,40.56055472,17.37124851,15.78416384,19.89895143,21.39565379,20.79186429,-0.639094667,4.878369325,-4.967841243,0.001083179,0.007283022,-1.085104699,0.007283022,0.018244334,scaffold_3,2843329,2843379,-,1
scaffold_14_1287824_1287838_-,2316.220991,1592.717987,2100.424336,2007.791624,3034.730619,688.528273,979.8200638,719.0287207,1.060063598,10.78163358,4.967142181,0.001084131,0.007284295,-1.177259716,0.007284295,0.039341521,scaffold_14,1287824,1287838,-,1
scaffold_6_2069732_2069734_+,4.07562494,5.600241286,8.505353632,11.98000584,15.45134732,7.52244327,4.343643881,6.649084374,1.220739046,3.217031806,4.964409393,0.001087865,0.007299098,-0.8026278,0.007299098,0.025764405,scaffold_6,2069732,2069734,+,1
scaffold_74_442567_442568_-,0.008270835,5.2982635,0.012255096,11.6307258,8.610413031,1.39E-17,1.39E-17,1.39E-17,3.873690523,0.792838385,4.964475106,0.001087775,0.007299098,-0.537713814,0.007299098,0.032611642,scaffold_74,442567,442568,-,1
scaffold_16_316679_316693_-,8.591963404,6.702134889,12.19899233,14.08616114,23.50687217,5.39602798,5.089341927,6.995649187,1.36552659,3.513457596,4.962784528,0.001090091,0.007308026,-0.903894956,0.007308026,0.028041205,scaffold_16,316679,316693,-,1
scaffold_56_17992_18015_+,11.08158153,8.882142206,11.74792173,22.88707087,16.00641257,10.06663142,8.801317846,5.091466797,1.121143366,3.75991125,4.962320965,0.001090727,0.007308026,-1.011894882,0.007308026,0.025045516,scaffold_56,17992,18015,+,1
scaffold_37_893204_893208_-,75.39196388,57.90675844,82.92541131,92.45589006,93.48692912,46.15217383,46.58109345,51.31167566,0.739465834,6.298787664,4.961756318,0.001091503,0.007308088,-1.222370645,0.007308088,0.017873323,scaffold_37,893204,893208,-,1
scaffold_12_719341_719396_-,54.64002558,54.19257635,55.18962755,114.88361,73.07285423,44.77697115,55.77749529,37.9739948,0.943509085,6.124335657,4.957754517,0.001097015,0.007328738,-1.227666806,0.007328738,0.027239537,scaffold_12,719341,719396,-,1
scaffold_13_1212264_1212265_+,6.243802084,5.328295626,6.351316257,9.629121992,7.285717477,1.39E-17,1.39E-17,1.39E-17,2.390544369,1.665157645,4.95799696,0.00109668,0.007328738,-0.423070114,0.007328738,0.026038709,scaffold_13,1212264,1212265,+,1
scaffold_17_539668_539726_+,62.00377851,73.70381375,76.21771191,36.41885709,68.53626895,174.5749202,178.7526971,163.0896176,-1.054901582,6.756935255,-4.958718176,0.001095685,0.007328738,-1.225850064,0.007328738,0.025032704,scaffold_17,539668,539726,+,1
scaffold_192_152520_152524_-,36.05834752,37.66620368,31.60489808,89.50205102,63.68966522,62.2626009,49.16323094,56.5843703,0.840720904,5.924022187,4.957288169,0.001097659,0.007328738,-1.22849032,0.007328738,0.021055991,scaffold_192,152520,152524,-,1
scaffold_115_289318_289323_+,4.686438116,4.507731219,5.40085458,12.85789814,15.45166196,0,3.241713187,5.819280579,2.137459112,2.567968411,4.952310535,0.001104562,0.007369671,-0.487157806,0.007369671,0.027762878,scaffold_115,289318,289323,+,1
scaffold_173_48225_48235_+,3.954384927,0.004400057,0.009231375,9.724073327,15.00915071,1.39E-17,1.39E-17,1.39E-17,4.201739389,0.810368103,4.949979031,0.001107812,0.007386188,-0.565633246,0.007386188,0.031592257,scaffold_173,48225,48235,+,1
scaffold_20_1208742_1208771_-,20.06971191,24.82932311,19.36545972,9.248229803,8.278582755,13.01673325,14.82109169,13.97421005,-0.863309659,4.163501554,-4.948379194,0.001110048,0.007395928,-0.907991839,0.007395928,0.020803236,scaffold_20,1208742,1208771,-,1
scaffold_5_2411267_2411376_-,215.5999313,244.043781,213.9550293,133.1625815,160.371345,233.1118184,236.8141228,249.1830556,-0.587994099,7.944223458,-4.936931028,0.001126192,0.007498256,-1.236513159,0.007498256,0.012207592,scaffold_5,2411267,2411376,-,1
scaffold_24_579040_579116_-,101.2183631,88.59807093,90.85832662,119.4606673,107.174776,72.62336228,73.72283653,71.4065903,0.531223736,6.736855116,4.936263862,0.001127141,0.00749934,-1.252212322,0.00749934,0.012987245,scaffold_24,579040,579116,-,1
scaffold_17_394461_394510_-,362.8196561,431.8602149,371.4646958,200.2752903,212.9110381,344.9942635,349.5084878,492.4537633,-0.836234367,8.627618458,-4.933961122,0.001130422,0.007510695,-1.23211106,0.007510695,0.022947181,scaffold_17,394461,394510,-,1
scaffold_25_1112173_1112361_+,216.5859701,198.3401365,197.8274257,292.0188073,250.9930798,186.0075492,182.7273567,184.5780631,0.554771904,7.974163799,4.934111508,0.001130208,0.007510695,-1.231086744,0.007510695,0.011053109,scaffold_25,1112173,1112361,+,1
scaffold_4_144006_144092_+,66.99064355,68.66939393,83.11868495,32.73664064,31.6777959,43.29384717,54.10930566,37.80663809,-0.736960812,5.890682281,-4.932793276,0.00113209,0.007516143,-1.237422649,0.007516143,0.019345132,scaffold_4,144006,144092,+,1
scaffold_5_1330643_1330649_+,21.45084311,14.62484277,20.84692462,29.49538571,26.04934538,14.81911616,15.83917337,14.6528285,0.7801529,4.540262341,4.932284634,0.001132818,0.007516143,-1.182575881,0.007516143,0.020700982,scaffold_5,1330643,1330649,+,1
scaffold_90_437711_437716_+,14.11719858,9.977392291,13.17552003,15.22587572,19.7556878,5.921206604,7.688086878,8.18636266,0.921453081,3.773538064,4.928933822,0.001137622,0.007542773,-1.037879421,0.007542773,0.023165065,scaffold_90,437711,437716,+,1
scaffold_67_516298_516304_-,33.22679421,21.18424555,30.8966986,31.5926927,37.96735383,14.6127148,13.52037456,12.77531247,0.886294356,4.777472337,4.926214544,0.001141537,0.007563476,-1.218356609,0.007563476,0.022430342,scaffold_67,516298,516304,-,1
scaffold_213_138782_138784_+,19.13742676,21.83848493,22.74762688,24.34866126,29.02730273,16.41399262,14.90956096,13.79567096,0.638168196,4.588024248,4.924491293,0.001144026,0.007574705,-1.191414177,0.007574705,0.019589445,scaffold_213,138782,138784,+,1
scaffold_46_49996_50046_+,28.35489868,33.84756052,34.78591118,6.000296524,4.967409475,15.23355756,15.36372976,23.21073304,-1.952242356,4.347196411,-4.92317703,0.001145928,0.007582036,-0.600661791,0.007582036,0.022108595,scaffold_46,49996,50046,+,1
scaffold_17_601858_601871_+,78.48701389,76.60878585,129.1145199,179.320521,354.9536344,114.8649929,118.1814625,109.2360647,1.372578928,7.259911078,4.920682298,0.001149548,0.007600716,-1.255087505,0.007600716,0.053897136,scaffold_17,601858,601871,+,1
scaffold_38_879151_879215_-,145.3490072,148.6513434,158.2505923,87.96707806,82.89181923,108.4877862,136.9869557,140.6293577,-0.622469452,7.198144242,-4.920116409,0.00115037,0.007600889,-1.276318171,0.007600889,0.014659087,scaffold_38,879151,879215,-,1
scaffold_1_4048773_4048777_-,21.93707158,23.2022024,21.72307645,36.20948007,45.80333615,22.95389323,32.51864266,31.02844658,0.756440654,5.105190735,4.918814017,0.001152267,0.007608149,-1.254472342,0.007608149,0.020320302,scaffold_1,4048773,4048777,-,1
scaffold_4_2321434_2321467_-,17.21450161,9.569189705,10.07698794,63.05964347,26.38639391,14.6052365,17.88370688,13.7933325,1.637308078,4.447179555,4.917032595,0.001154866,0.007620038,-1.217501954,0.007620038,0.053580235,scaffold_4,2321434,2321467,-,1
scaffold_3_840948_840957_-,16.75613714,14.59869963,7.734112002,83.17649872,38.41734917,30.60289511,23.41666509,30.00496742,1.653419562,4.900684184,4.915593315,0.00115697,0.007628649,-1.247050665,0.007628649,0.051257042,scaffold_3,840948,840957,-,1
scaffold_43_102762_102765_+,18.47846496,18.27746825,9.067770306,26.70555168,38.407456,13.13625729,12.0436085,7.817433511,1.396793513,4.282561987,4.914271646,0.001158907,0.007636139,-1.19785123,0.007636139,0.030273095,scaffold_43,102762,102765,+,1
scaffold_16_604882_604944_+,133.8175651,166.1013978,153.3337295,71.46168201,74.39189172,139.1034435,111.1968387,177.3132258,-0.913425053,7.189800126,-4.910808803,0.001163997,0.007664385,-1.290845427,0.007664385,0.024858437,scaffold_16,604882,604944,+,1
scaffold_13_348604_348633_-,23.89502635,28.10943414,24.38225025,7.483059958,10.37422193,12.37301647,16.48832789,17.73782679,-1.047638748,4.31128426,-4.909472032,0.001165968,0.007672072,-0.969521743,0.007672072,0.020972182,scaffold_13,348604,348633,-,1
scaffold_20_953848_953971_-,22.85647248,22.3784446,15.97215718,73.32188156,85.31765467,54.56374027,43.63208089,20.20673108,1.601752623,5.419932583,4.905979473,0.001171136,0.007700766,-1.281516889,0.007700766,0.048109346,scaffold_20,953848,953971,-,1
scaffold_25_191922_191926_-,77.82837056,59.00947785,103.1656769,53.97549971,53.42134686,421.3126919,203.2348426,292.9617646,-1.410103142,7.124517273,-4.905355386,0.001172062,0.007701548,-1.298714243,0.007701548,0.0549134,scaffold_25,191922,191926,-,1
scaffold_1_342706_342738_-,41.82225303,37.40460773,35.48681347,16.48224292,18.98372671,24.33971944,25.18471656,31.38154185,-0.76098701,5.06296326,-4.903029107,0.001175521,0.007718961,-1.188681208,0.007718961,0.018517069,scaffold_1,342706,342738,-,1
scaffold_2_1959508_1959550_+,53.08212855,52.69318387,56.12856662,27.03152904,14.0212635,43.40897,34.89814995,46.54764542,-1.179892342,5.512912339,-4.900366256,0.001179495,0.007739724,-1.214232859,0.007739724,0.021314007,scaffold_2,1959508,1959550,+,1
scaffold_1_3079912_3079962_-,15.84085646,12.70608046,16.39328925,22.36899456,20.6406228,3.178198638,4.641538072,0,2.012718345,3.245274598,4.897845631,0.001183269,0.007758226,-0.575961555,0.007758226,0.024001289,scaffold_1,3079912,3079962,-,1
scaffold_4_2372727_2372733_+,234.0190938,274.2002654,218.0548343,1078.375141,2917.283783,694.6247931,1410.576846,1293.120946,1.870282409,9.697373259,4.897398121,0.001183941,0.007758226,-1.273319451,0.007758226,0.092203037,scaffold_4,2372727,2372733,+,1
scaffold_89_334423_334424_+,18.96415553,18.9711467,16.70629376,26.75111626,22.07625392,13.44794901,10.54903722,13.64060131,0.748449777,4.378552009,4.893071362,0.001190454,0.007795556,-1.212425126,0.007795556,0.020437968,scaffold_89,334423,334424,+,1
scaffold_74_84044_84061_-,23.58262927,25.11697607,26.63633835,1.39E-17,1.39E-17,11.00601859,11.85437898,12.27352898,-5.081833267,3.104120311,-4.891690976,0.001192541,0.007798513,-1.493180149,0.007798513,0.020768045,scaffold_74,84044,84061,-,1
scaffold_8_2176398_2176428_-,148.626703,162.8332647,149.8413784,222.0219389,226.5979923,175.7634202,145.6763226,134.2708855,0.632301127,7.645197705,4.891761548,0.001192434,0.007798513,-1.292303513,0.007798513,0.01417082,scaffold_8,2176398,2176428,-,1
scaffold_3_1638878_1638977_+,91.01308075,109.7102612,71.95424908,56.51069536,39.9587278,106.7179742,98.99929792,102.7696691,-0.931187867,6.590580122,-4.889543748,0.001195794,0.007814431,-1.320447495,0.007814431,0.022873927,scaffold_3,1638878,1638977,+,1
scaffold_10_2120364_2120368_+,6.403634449,5.603094139,7.763812158,12.23479306,14.34807191,3.181021534,3.246807853,0,1.980188242,2.595945218,4.887859399,0.001198353,0.007815094,-0.542252873,0.007815094,0.025854231,scaffold_10,2120364,2120368,+,1
scaffold_3_3765163_3765189_+,11.46813581,8.474152118,11.46547733,18.11181273,19.09458584,8.673479202,13.62956604,8.165595942,0.91610166,3.872403711,4.888783545,0.001196948,0.007815094,-1.145819882,0.007815094,0.023282534,scaffold_3,3765163,3765189,+,1
scaffold_55_813370_813417_-,18.18477152,19.10426503,15.57347958,4.371025406,4.415110722,14.40178238,13.42897349,11.92007123,-1.61124473,3.804900843,-4.887889858,0.001198306,0.007815094,-0.539967383,0.007815094,0.021295446,scaffold_55,813370,813417,-,1
scaffold_23_850930_851017_-,31.00631664,36.44006231,36.30916862,7.360183032,9.71217924,8.47005009,8.521565839,7.321325207,-0.878755508,4.127881479,-4.885323782,0.001202216,0.007834932,-0.948982461,0.007834932,0.020432587,scaffold_23,850930,851017,-,1
scaffold_15_853118_853152_+,64.79393001,67.02198409,68.93267785,94.41981753,124.167674,65.85376739,51.56349944,71.60892491,0.815717997,6.460763185,4.881668994,0.001207808,0.00785342,-1.328667458,0.00785342,0.019765242,scaffold_15,853118,853152,+,1
scaffold_16_261050_261054_-,20.60555877,20.33891014,19.6369711,26.38075277,20.42100768,9.94967517,12.23389385,8.165846975,0.759448269,4.302859743,4.88290287,0.001205917,0.00785342,-1.208048043,0.00785342,0.021061661,scaffold_16,261050,261054,-,1
scaffold_7_1362305_1362306_-,6.407438932,6.691794537,8.144701133,8.373247095,7.505932023,1.39E-17,1.39E-17,1.39E-17,2.202578761,1.730476401,4.881318877,0.001208345,0.00785342,-0.50828784,0.00785342,0.025599318,scaffold_7,1362305,1362306,-,1
scaffold_77_504000_504011_-,29.99676897,39.2969776,34.8037009,6.246199937,6.070810037,10.99238153,19.00014972,16.0235741,-1.731437587,4.339251284,-4.881752199,0.00120768,0.00785342,-0.736049824,0.00785342,0.0225994,scaffold_77,504000,504011,-,1
scaffold_14_578607_578634_+,24.04171433,21.44127246,26.24961134,35.38504375,25.83001807,14.28784674,16.21136282,14.65316388,0.735765467,4.696568741,4.878620332,0.001212494,0.007875023,-1.270935181,0.007875023,0.020683744,scaffold_14,578607,578634,+,1
scaffold_188_162991_162992_-,39.1183395,41.90585638,44.17633497,44.59558716,48.12257744,18.82965037,23.24704842,26.26495787,0.661105085,5.360435084,4.877358171,0.00121444,0.007882296,-1.32316167,0.007882296,0.017429623,scaffold_188,162991,162992,-,1
scaffold_71_464942_464946_-,12.87007677,11.19535249,10.25652602,17.75160318,14.68088852,9.432703933,5.73471749,6.298073678,0.89770899,3.693889066,4.87355468,0.001220325,0.007915107,-1.093324292,0.007915107,0.023074173,scaffold_71,464942,464946,-,1
scaffold_15_645097_645110_+,23.02585721,23.33986319,21.72653939,57.96919446,59.71226964,27.59501313,50.49731047,47.40252057,1.020013174,5.432473476,4.870815638,0.001224582,0.007926554,-1.336117347,0.007926554,0.026015016,scaffold_15,645097,645110,+,1
scaffold_211_94974_94979_+,3.7533706,4.23343915,5.113482869,10.98625452,12.80291769,3.286194695,0,3.760886795,2.087886708,2.384119247,4.87132812,0.001223785,0.007926554,-0.553017423,0.007926554,0.026706419,scaffold_211,94974,94979,+,1
scaffold_5_1823443_1823518_+,47.2048213,40.13955248,40.69646283,23.88618391,16.99974846,37.59286454,31.20288853,32.7164859,-0.819291233,5.289666719,-4.871186146,0.001224006,0.007926554,-1.255920528,0.007926554,0.018374036,scaffold_5,1823443,1823518,+,1
scaffold_19_452158_452163_-,137.6175841,154.6356162,129.474,66.75059456,50.77496059,96.89117221,72.77801433,79.24005932,-0.804071031,6.785361154,-4.868853559,0.001227642,0.00794097,-1.351642876,0.00794097,0.018718894,scaffold_19,452158,452163,-,1
scaffold_65_402620_402649_-,52.24039331,62.50603514,59.07435816,34.75078998,28.36785156,47.00700663,47.60800972,42.42367744,-0.625853592,5.771453413,-4.867973984,0.001229016,0.007944473,-1.323552421,0.007944473,0.01620401,scaffold_65,402620,402649,-,1
scaffold_87_230932_230968_+,28.49923094,29.89480223,31.56796084,11.10326041,15.12001417,17.13892438,23.81528883,19.08159947,-0.811834511,4.666341962,-4.867348226,0.001229995,0.007945416,-1.177362916,0.007945416,0.019866305,scaffold_87,230932,230968,+,1
scaffold_72_495998_496045_-,84.92228495,92.53027272,74.29248018,50.1223013,40.95078548,77.71804751,67.60201563,67.47983389,-0.682161744,6.335721841,-4.865979314,0.001232139,0.007952005,-1.352160737,0.007952005,0.016195147,scaffold_72,495998,496045,-,1
scaffold_83_3318_3432_-,41.85218803,49.94515349,43.34954529,21.38865655,14.46123977,23.28497462,24.72757561,25.91118661,-0.825450518,5.103068742,-4.865633066,0.001232682,0.007952005,-1.23837309,0.007952005,0.018693054,scaffold_83,3318,3432,-,1
scaffold_40_887448_887453_+,7.258732831,6.284148646,7.488133131,22.47438999,27.04055706,9.503740783,20.48618421,17.39291296,1.294586397,3.988338658,4.863664858,0.001235773,0.00796656,-1.150176421,0.00796656,0.026774881,scaffold_40,887448,887453,+,1
scaffold_25_279705_279706_-,13.19134051,11.61020973,14.11967121,21.61321602,21.74382923,0,5.93924719,4.952534063,1.975300015,3.287548052,4.859448575,0.001242423,0.007998623,-0.695846055,0.007998623,0.024905184,scaffold_25,279705,279706,-,1
scaffold_76_519308_519309_-,0.008672653,5.569937679,0.012850699,14.37330434,12.69374943,5.395111939,7.042869444,5.619632229,2.415325956,2.298026026,4.859834319,0.001241813,0.007998623,-0.513870141,0.007998623,0.028826247,scaffold_76,519308,519309,-,1
scaffold_102_19607_19612_+,22.24787898,21.97908838,22.8517473,10.6116197,12.3614394,15.56044998,17.13823168,14.64862788,-0.614528129,4.346873829,-4.858173805,0.001244442,0.008006215,-1.152164545,0.008006215,0.019469274,scaffold_102,19607,19612,+,1
scaffold_109_329064_329086_+,8.82544967,7.925307912,11.17036011,16.36646598,16.22520522,0,0,3.602030919,2.515508245,2.497527939,4.856958587,0.001246369,0.008007815,-0.516815911,0.008007815,0.025602206,scaffold_109,329064,329086,+,1
scaffold_95_219280_219307_+,5.765729912,3.690881227,3.803236205,9.098884743,14.45722565,3.278359867,3.051832115,4.951235803,1.493022713,2.773241876,4.857453499,0.001245584,0.008007815,-0.745250852,0.008007815,0.026817748,scaffold_95,219280,219307,+,1
