promoter_ID	mat_females_1	mat_females_2	mat_females_3	mat_males_1	mat_males_2	pE_females_1	pE_females_2	pE_females_3	logFC	logCPM	PValue	FDR	tw_dis	chr	start	end	strand	de	gene	GO_ID	KOG_JGI	KOG_ID	FlyBase_id_representative_homolog	interprot_representative_homolog
scaffold_142_212559_212566_-	43.33464779	32.40034435	43.90866175	37.97639861	31.65051018	43.01394182	42.92977446	36.87749638	-0.195081501	5.559461101	0.547204412	0.694412082	0.019161694	scaffold_142	212559	212566	-	0	JGI_V11_301721	0	KOG1065	KOG1065	FBgn0053080	Q86P63
scaffold_142_213014_213043_-	42.11641196	35.68240918	40.08271285	66.31165058	47.4392026	59.0244103	42.10296618	41.7056499	0.532323555	5.806309874	0.057063893	0.11956412	0.02416929	scaffold_142	213014	213043	-	0	JGI_V11_301721	0	KOG1065	KOG1065	FBgn0053080	Q86P63
scaffold_142_223277_223278_-	16.62530386	12.32165742	12.66681692	31.45851813	46.71771547	35.44347129	11.27555857	0.165480476	1.486137197	4.705196287	0.044244438	0.096744923	0.267950743	scaffold_142	223277	223278	-	0	JGI_V11_301722	0	KOG0260	KOG0260	0	0
scaffold_143_185529_185533_+	7.61795555	6.024148468	7.297540809	10.04283038	12.17259762	1.39E-17	1.39E-17	1.39E-17	0.659579709	3.102000463	0.22041058	0.352276439	0.026539573	scaffold_143	185529	185533	+	0	JGI_V11_260818	0	0	0	FBgn0053527	Q59E62
scaffold_143_198921_198977_+	25.48225271	20.20923227	24.56053608	30.86070918	27.15557303	27.64217172	19.91648395	25.51462178	0.307436071	4.962502194	0.336397188	0.485891144	0.020295862	scaffold_143	198921	198977	+	0	JGI_V11_203508	0	KOG1616	KOG1616	FBgn0260972	A1Z7Q8
scaffold_143_205531_205578_+	67.38219876	80.24753669	72.15455959	95.03780589	57.59837804	70.00134357	79.62132959	77.87298962	0.059060026	6.467489736	0.851527712	0.939855484	0.024501574	scaffold_143	205531	205578	+	0	JGI_V11_330569	0	KOG1911	KOG1911	0	0
scaffold_143_206896_207040_+	21.23501848	23.50582765	11.08761083	10.66460107	6.817295049	10.97239317	12.94243927	6.378431632	-1.07994398	4.120370018	0.01948659	0.047872605	0.034954824	scaffold_143	206896	207040	+	0	JGI_V11_330569	0	KOG1911	KOG1911	0	0
scaffold_143_207185_207264_+	18.09789357	16.07798666	13.84848338	9.167273293	0.04284145	8.452965969	14.05179638	0.096105335	-1.763420774	3.810348955	0.022405272	0.053784273	0.155538282	scaffold_143	207185	207264	+	0	JGI_V11_330569	0	KOG1911	KOG1911	0	0
scaffold_143_210207_210260_+	998.5767548	879.1320517	1009.506128	1136.808037	1182.961942	504.981508	690.242113	666.5041689	0.26923628	9.991986945	0.135762962	0.243222069	0.01814445	scaffold_143	210207	210260	+	0	JGI_V11_330569	0	KOG1911	KOG1911	0	0
scaffold_143_210521_210539_+	9.611109196	7.625917907	9.274179254	6.75922884	11.34540126	0.051961302	0.019684634	10.5021729	0.032771635	3.367959741	0.967130014	1	0.063042685	scaffold_143	210521	210539	+	0	JGI_V11_330569	0	KOG1911	KOG1911	0	0
scaffold_143_210713_210825_+	143.4719215	113.4551407	124.5824049	124.6041118	158.469575	80.06113962	86.78743605	52.91931058	0.154167673	7.018062474	0.530415372	0.679364284	0.027891634	scaffold_143	210713	210825	+	0	JGI_V11_330569	0	KOG1911	KOG1911	0	0
scaffold_143_211746_211748_+	12.95708788	8.432211933	14.38897174	11.62955615	14.46707635	7.887740182	7.682967709	6.320201073	0.128169985	3.847429597	0.83275655	0.926396061	0.024989824	scaffold_143	211746	211748	+	0	JGI_V11_330569	0	KOG1911	KOG1911	0	0
scaffold_143_212208_212210_+	9.143216345	10.14652411	10.30368312	7.927836692	9.303968463	6.586618542	7.272764068	0.063692066	-0.194364635	3.47750322	0.788776948	0.89494325	0.030593922	scaffold_143	212208	212210	+	0	JGI_V11_330569	0	KOG1911	KOG1911	0	0
scaffold_143_264016_264038_+	57.12083809	66.82551024	70.68740339	46.32632035	50.22576904	41.88494372	62.56771825	44.47069135	-0.425793582	6.038660624	0.117508503	0.216303161	0.021341517	scaffold_143	264016	264038	+	0	JGI_V11_203518	0	KOG4778	KOG4778	FBgn0037892	Q9VGP7
scaffold_143_72568_72579_-	32.50641673	24.80519904	24.74814448	23.24974356	29.05446429	27.55572389	20.36785437	13.63525137	-0.065042259	4.932598604	0.894658677	0.969697638	0.02743915	scaffold_143	72568	72579	-	0	JGI_V11_301729	0	KOG3458	KOG3458	FBgn0035046	Q8SY88
scaffold_143_72682_72759_-	147.3094314	116.9208539	127.9282855	150.2523514	130.6404843	146.5945034	131.7771726	95.28126235	0.103507858	7.254810349	0.654399878	0.789170294	0.024382482	scaffold_143	72682	72759	-	0	JGI_V11_301729	0	KOG3458	KOG3458	FBgn0035046	Q8SY88
scaffold_143_194047_194050_-	7.693282675	6.281807977	6.769609121	6.082493207	7.691849061	0.066509485	7.747143677	6.070514007	-0.007722741	3.2184827	1	1	0.032812943	scaffold_143	194047	194050	-	0	JGI_V11_330565	0	0	0	0	0
scaffold_143_217054_217073_-	41.92938643	13.29022065	37.09524834	13.65689821	27.61433162	29.77472133	30.06980715	30.89056497	-0.572951977	5.111709479	0.223869973	0.35636516	0.06675409	scaffold_143	217054	217073	-	0	JGI_V11_330570	0	KOG1869	KOG1869	0	0
scaffold_144_170054_170080_+	28.97373155	30.43587283	30.64175208	18.71062975	13.71871485	22.33896813	25.82122036	20.76651863	-0.883599543	4.905682011	0.01281534	0.033409783	0.019257377	scaffold_144	170054	170080	+	0	JGI_V11_301745	0	KOG2445	KOG2445	FBgn0033247	Q7K2X8
scaffold_145_4799_4832_+	14.54506611	18.26133025	13.24833042	20.70920313	19.0981052	17.74631085	18.05820567	17.22021574	0.371006577	4.472092562	0.3231443	0.471558307	0.020652362	scaffold_145	4799	4832	+	0	JGI_V11_229091	0	0	0	FBgn0031315	Q7KU06
scaffold_145_59801_59808_+	5.176299029	0	4.850722227	7.268077001	8.61425353	0.059146226	6.410984641	5.693498259	1.2375702	2.945331634	0.065891508	0.134950368	0.039519575	scaffold_145	59801	59808	+	0	JGI_V11_260938	0	0	0	FBgn0003310	P42519
scaffold_145_59801_59808_+.1	5.176299029	0	4.850722227	7.268077001	8.61425353	0.059146226	6.410984641	5.693498259	1.2375702	2.945331634	0.065891508	0.134950368	0.039519575	scaffold_145	59801	59808	+	0	JGI_V11_231783	0	KOG4544	KOG4544	FBgn0030559	Q9VY41
scaffold_145_168880_168906_+	14.89732403	19.13739181	13.50101234	12.92171727	11.05443204	10.66200521	10.66872047	12.0092889	-0.399987852	4.126310252	0.401925558	0.554707392	0.022648005	scaffold_145	168880	168906	+	0	JGI_V11_229114	0	KOG4848	KOG4848	FBgn0037102	Q9VP13
scaffold_145_177629_177631_+	12.86191923	12.99074118	12.34227782	20.9711885	18.98555832	23.48579005	19.97407663	13.24731174	0.644233798	4.429200996	0.101723207	0.192286509	0.023868091	scaffold_145	177629	177631	+	0	JGI_V11_115112	0	0	0	0	0
scaffold_145_7401_7463_-	41.12136115	43.6799047	43.60072597	22.18451813	25.61911008	22.06219569	34.4314802	23.00611532	-0.837907627	5.297321596	0.007834565	0.021857364	0.02083816	scaffold_145	7401	7463	-	0	JGI_V11_203529	0	KOG4079	KOG4079	FBgn0030572	Q9VY28
scaffold_146_74203_74258_+	87.94078443	71.28734044	119.6066072	122.3765888	167.9892145	145.4998786	166.1415375	129.2383736	0.642831846	7.200768891	0.015320702	0.03901243	0.032698672	scaffold_146	74203	74258	+	0	JGI_V11_229131	0	0	0	0	0
scaffold_146_82360_82383_+	8.681088752	6.499335645	9.206543275	0.022057557	5.918609723	6.013679207	8.072862224	10.67206511	-1.414282959	3.358359937	0.039144346	0.086880313	0.030243437	scaffold_146	82360	82383	+	0	JGI_V11_261020	0	0	0	0	0
scaffold_146_85964_85974_-	21.88697273	11.45096412	22.91444698	21.80399545	28.81649156	12.49127384	12.96919896	13.13465847	0.430738132	4.537801461	0.251095889	0.389594613	0.027719963	scaffold_146	85964	85974	-	0	JGI_V11_203591	0	0	0	FBgn0033807	Q7KY01
scaffold_146_158364_158380_-	9.286746336	8.357620425	12.24164309	9.003233164	13.98864801	14.45110393	17.84885675	14.09498966	0.203184008	4.041651468	0.706100779	0.831528186	0.024143881	scaffold_146	158364	158380	-	0	JGI_V11_301789	0	KOG1857	KOG1857	0	0
scaffold_147_283252_283304_+	46.91582763	50.16614767	41.20505489	64.2290899	54.41762155	59.38096872	57.15561241	53.6917388	0.362875587	5.989781773	0.142864722	0.252567962	0.01589113	scaffold_147	283252	283304	+	0	JGI_V11_93654	0	KOG2659	KOG2659	FBgn0030944	Q9VWS1
scaffold_147_73355_73379_-	5.965771184	12.75365572	7.077309703	5.368743774	0.026461005	6.57337618	6.128793612	0.058949391	-1.620603446	3.131124255	0.029614699	0.068491137	0.047959335	scaffold_147	73355	73379	-	0	JGI_V11_301800	0	KOG3321	KOG3321	FBgn0038307	Q9VFB2
scaffold_15_14967_14974_+	300.121948	176.2500543	243.2979195	302.2038509	388.3843241	148.3128824	168.3811241	169.246016	0.525269552	8.102531857	0.03320697	0.075411814	0.032337049	scaffold_15	14967	14974	+	0	JGI_V11_315654	0	KOG0118	KOG0118	0	0
scaffold_15_116700_116706_+	226.6798698	110.6940185	211.3357131	171.6350735	155.5768717	256.5250087	144.6907208	288.5585163	-0.160691123	7.827422596	0.679264225	0.811276989	0.068816356	scaffold_15	116700	116706	+	0	JGI_V11_223327	0	KOG0118	KOG0118	0	0
scaffold_15_116960_116976_+	6.177008437	0	6.242704355	6.738698567	7.811745745	8.157284521	0.027711649	7.524170525	0.813957354	3.061099258	0.267285557	0.409227007	0.05548153	scaffold_15	116960	116976	+	0	JGI_V11_223327	0	KOG0118	KOG0118	0	0
scaffold_15_125681_125727_+	85.66296971	67.43131825	119.8031762	69.60676665	103.2549982	90.45407851	131.6014372	170.1350465	-0.073645529	6.936926596	0.855071394	0.941929035	0.055357179	scaffold_15	125681	125727	+	0	JGI_V11_301827	0	KOG4517	KOG4517	FBgn0035444	Q9VZP9
scaffold_15_165413_165424_+	9.169523909	8.772049151	8.830769226	9.772600947	10.80181137	6.223130147	8.161795742	8.493200905	0.200946705	3.632116807	0.804032735	0.90560229	0.02358161	scaffold_15	165413	165424	+	0	JGI_V11_301829	0	0	0	0	0
scaffold_15_233298_233351_+	31.78806144	36.27411606	35.79911532	22.68791233	20.93802358	31.82109997	32.94120869	29.63548528	-0.663884055	5.215748584	0.036434091	0.081647963	0.017225924	scaffold_15	233298	233351	+	0	JGI_V11_100476	0	KOG3501	KOG3501	FBgn0031776	Q9VMH8
scaffold_15_258336_258385_+	30.68075133	34.19019832	30.17602169	39.68899835	32.57346353	34.64202416	37.85720052	45.243244	0.188606535	5.431718935	0.564127709	0.710690642	0.018652966	scaffold_15	258336	258385	+	0	JGI_V11_315698	0	KOG1107	KOG1107	FBgn0034708	Q7KVL7
scaffold_15_361471_361536_+	74.06029594	74.60643978	71.97824209	61.87043838	57.61605294	66.68933259	54.50020834	66.01228933	-0.299504398	6.289041348	0.210202179	0.340300285	0.01448456	scaffold_15	361471	361536	+	0	JGI_V11_195061	0	KOG2705	KOG2705	FBgn0026630	Q9VVX5
scaffold_15_363949_363985_+	16.37636565	18.31169622	19.24513651	14.52469526	16.08708803	17.55184473	20.64316888	19.24411676	-0.231357584	4.504873339	0.619512785	0.760609921	0.02003384	scaffold_15	363949	363985	+	0	JGI_V11_195061	0	KOG2705	KOG2705	FBgn0026630	Q9VVX5
scaffold_15_363949_363985_+.1	16.37636565	18.31169622	19.24513651	14.52469526	16.08708803	17.55184473	20.64316888	19.24411676	-0.231357584	4.504873339	0.619512785	0.760609921	0.02003384	scaffold_15	363949	363985	+	0	JGI_V11_195062	0	KOG0308	KOG0308	FBgn0033607	Q1LZ08
scaffold_15_661708_661709_+	6.503371637	0	9.308810191	6.370421494	12.2538027	1.39E-17	1.39E-17	1.39E-17	0.825426127	2.86176381	0.184900629	0.308511077	0.050657785	scaffold_15	661708	661709	+	0	JGI_V11_315762	0	0	0	0	0
scaffold_15_670735_670741_+	5.325898514	4.673587928	5.846418377	11.99058526	8.994228508	0.031159492	5.905863009	0.029806526	0.972762639	3.083577663	0.089192687	0.173365726	0.032674039	scaffold_15	670735	670741	+	0	JGI_V11_315767	0	KOG1877	KOG1877	FBgn0086784	Q8IGJ0
scaffold_15_695496_695605_+	38.70157505	35.48614697	34.37797443	20.57074051	17.72678834	29.72451013	23.37083452	29.20509822	-0.914233983	5.146263205	0.005473307	0.016085045	0.018426037	scaffold_15	695496	695605	+	0	JGI_V11_315772	0	0	0	0	0
scaffold_15_812312_812338_+	13.56287324	8.76945222	4.697533135	7.138354558	8.841061157	6.478720521	7.653596765	0.064803917	-0.171783313	3.407446844	0.909935309	0.979855912	0.043836783	scaffold_15	812312	812338	+	0	JGI_V11_100593	0	0	0	0	0
scaffold_15_861998_862105_+	69.41794983	71.88337056	71.57175084	70.40228394	50.8876093	74.6938277	57.20343628	76.15709764	-0.225989481	6.326512794	0.371930722	0.521892041	0.01966985	scaffold_15	861998	862105	+	0	JGI_V11_301867	0	KOG4401	KOG4401	FBgn0030364	Q9VYR0
scaffold_15_1138590_1138652_+.1	16.9715637	23.69473745	21.81212831	26.24922622	24.15836915	32.57880521	29.4941106	27.24237595	0.273167303	4.964476708	0.420826011	0.573210954	0.019541632	scaffold_15	1138590	1138652	+	0	JGI_V11_315834	0	KOG2489	KOG2489	FBgn0030456	Q9VYG3
scaffold_15_1186396_1186440_+	16.36397065	15.45821668	14.47535298	24.38381898	18.77767593	17.555237	18.83355793	21.60486301	0.480164584	4.54804047	0.226955929	0.360095392	0.020865914	scaffold_15	1186396	1186440	+	0	JGI_V11_100649	0	KOG1674	KOG1674	FBgn0058191	Q7PLT1
scaffold_15_1355105_1355170_+	32.7209385	37.02279092	35.35588244	54.88794175	54.26873773	33.6365428	41.39620366	45.07358056	0.637410263	5.650044603	0.016047317	0.040538285	0.017297261	scaffold_15	1355105	1355170	+	0	JGI_V11_315868	0	KOG1947	KOG1947	FBgn0031652	Q0E8T8
scaffold_15_1443071_1443104_+	169.4582437	151.5760612	176.9226935	200.3054169	216.685766	256.9960525	155.1281569	219.7518758	0.328702053	7.809696211	0.16249595	0.278674005	0.027190684	scaffold_15	1443071	1443104	+	0	JGI_V11_230708	0	KOG4110	KOG4110	FBgn0031228	Q7K1C0
scaffold_15_298054_298092_-	10.0983034	11.43114659	7.491215462	7.119083727	5.877558596	12.29181617	8.274188425	7.814482589	-0.566900066	3.636981526	0.390906561	0.543278492	0.025523551	scaffold_15	298054	298092	-	0	JGI_V11_223358	0	0	0	0	0
scaffold_15_304080_304088_-	23.34177136	22.32224535	29.86475119	16.8183034	30.1530089	28.29752852	27.73214095	14.40418335	-0.100362768	4.909597047	0.812176024	0.911438004	0.036240678	scaffold_15	304080	304088	-	0	JGI_V11_100505	0	0	0	0	0
scaffold_15_644401_644455_-	19.84428592	24.16247758	22.91953918	24.78956642	21.06483615	27.65633201	24.31018212	23.16421476	0.038782271	4.870988112	0.979488705	1	0.019275785	scaffold_15	644401	644455	-	0	JGI_V11_315759	0	KOG4537	KOG4537	0	0
scaffold_15_821364_821390_-	6.247925269	6.559924104	5.993535059	7.667635773	9.643678297	7.986733373	6.82268516	5.768137392	0.455889216	3.380083302	0.402848128	0.555477656	0.024793022	scaffold_15	821364	821390	-	0	JGI_V11_301860	0	KOG4068	KOG4068	FBgn0022027	Q7JXV9
scaffold_15_845876_845920_-	5.209168821	8.463840455	6.684955692	5.69262094	8.257958681	8.457934709	14.4920203	15.48341718	0.036360295	3.661482341	1	1	0.027562991	scaffold_15	845876	845920	-	0	JGI_V11_301866	0	0	0	0	0
scaffold_15_852594_852626_-	11.54269953	13.7469384	13.74275238	9.893234083	9.092289444	11.79841771	11.91345933	12.02809687	-0.450960296	3.983056657	0.41430181	0.566819203	0.021885981	scaffold_15	852594	852626	-	0	JGI_V11_301937	0	KOG1008	KOG1008	FBgn0031399	Q9VQ89
scaffold_15_1304606_1304607_-	6.908999329	8.138070219	11.30663065	13.20827341	15.27824482	0.069774244	7.276075997	7.335605308	0.688800307	3.622860122	0.157840276	0.272745211	0.033005354	scaffold_15	1304606	1304607	-	0	JGI_V11_100671	0	0	0	0	0
scaffold_15_1413626_1413631_-	21.21487977	19.4162697	17.6350408	20.70140866	17.61341129	9.204101511	11.52356222	12.00450738	-0.020144748	4.392469222	1	1	0.021189894	scaffold_15	1413626	1413631	-	0	JGI_V11_301966	0	KOG4436	KOG4436	FBgn0030299	Q9VYY9
scaffold_15_1427547_1427598_-	53.7381164	49.04996915	55.98627596	63.59780135	63.57837448	38.17121747	52.96275688	33.41540219	0.264160614	5.938962958	0.316047771	0.46366726	0.020266273	scaffold_15	1427547	1427598	-	0	JGI_V11_240211	0	0	0	0	0
scaffold_15_1581543_1581588_-	24.63872161	26.86871517	25.21749196	30.56234245	19.83900749	25.40847583	24.30962109	25.16239995	-0.021085473	4.969800627	1	1	0.020440334	scaffold_15	1581543	1581588	-	0	JGI_V11_301972	0	KOG4693	KOG4693	FBgn0030053	Q9W3D5
scaffold_15_1709017_1709028_-	15.42201677	12.2865642	17.99566792	11.09859651	13.32192287	24.65900522	24.51422577	32.10677965	-0.317022589	4.579457183	0.494341858	0.646281056	0.022427392	scaffold_15	1709017	1709028	-	0	JGI_V11_301897	0	0	0	0	0
scaffold_152_22136_22141_+	8.105222341	8.554301722	6.745369917	11.97895384	7.282968313	1.39E-17	1.39E-17	1.39E-17	0.298804869	3.096769408	0.594182731	0.738323704	0.027922149	scaffold_152	22136	22141	+	0	JGI_V11_301994	0	0	0	0	0
scaffold_152_94001_94035_-	43.81437382	43.20178984	37.17707531	28.85161419	19.25897467	21.26585469	17.31148269	20.88953863	-0.780009005	5.167404989	0.013464231	0.03486048	0.020586786	scaffold_152	94001	94035	-	0	JGI_V11_301998	0	0	0	0	0
scaffold_154_185686_185691_-	59.68701973	57.05497832	48.57235369	79.662224	66.83849669	60.62295444	70.30300976	69.17143682	0.409759519	6.242647013	0.08050045	0.159388699	0.016260765	scaffold_154	185686	185691	-	0	JGI_V11_330995	0	0	0	0	0
scaffold_155_254462_254491_+	7.07073861	9.053012267	8.410487027	0.025127503	6.82930928	6.231042007	8.450559526	9.223163726	-1.224616068	3.363291192	0.071483758	0.144457056	0.029975077	scaffold_155	254462	254491	+	0	JGI_V11_115430	0	KOG4529	KOG4529	FBgn0260755	Q9W0M6
scaffold_155_211413_211441_-	5.905938777	5.690954561	4.868014844	8.063057651	9.989154746	9.008204596	6.258417746	7.409296713	0.702955487	3.384831947	0.266245277	0.407940965	0.025007779	scaffold_155	211413	211441	-	0	JGI_V11_302011	0	KOG1878	KOG1878	0	0
scaffold_155_212184_212195_-	17.90132151	18.18238759	18.10236209	14.2516908	14.14491375	12.94994137	18.26177625	26.8585712	-0.345449688	4.493014943	0.410808841	0.563175341	0.026627236	scaffold_155	212184	212195	-	0	JGI_V11_302011	0	KOG1878	KOG1878	0	0
scaffold_156_209105_209111_+	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	46.15003224	38.91033132	33.94093856	0	4.233710448	1	1	0.025934707	scaffold_156	209105	209111	+	0	JGI_V11_331085	0	KOG1995	KOG1995	0	0
scaffold_157_40229_40262_-	6.111738494	6.828677076	4.855794982	9.50413171	9.773316165	8.486972691	9.696366449	8.525086125	0.686827701	3.50871231	0.192694302	0.318493232	0.024032279	scaffold_157	40229	40262	-	0	JGI_V11_261701	0	0	0	FBgn0000615	P28750
scaffold_159_126343_126349_-	35.74925002	38.52752683	32.20899122	49.45486792	41.99769828	39.61317165	36.33134928	43.42870295	0.363980123	5.579115792	0.194408314	0.320437013	0.017272199	scaffold_159	126343	126349	-	0	JGI_V11_203725	0	KOG4408	KOG4408	FBgn0037329	Q8IPQ6
scaffold_16_975443_975446_+	17.13857055	22.45579524	19.55695002	16.19168535	9.593309872	0.04270797	8.287531821	0.040851664	-0.608379424	4.003723161	0.192812806	0.318529007	0.038976807	scaffold_16	975443	975446	+	0	JGI_V11_240485	0	0	0	0	0
scaffold_16_1015681_1015703_+	10.42566339	0	0	1.39E-17	1.39E-17	8.294060384	9.473122265	0.078894468	-4.856508737	2.659619364	0.044764742	0.097651963	0.435640278	scaffold_16	1015681	1015703	+	0	JGI_V11_240495	0	0	0	0	0
scaffold_16_1023347_1023351_+	9.821440561	9.95871753	15.88905143	0.026258697	7.170881464	12.85461887	12.02699535	17.5033318	-1.688521819	3.865234711	0.00724218	0.020443574	0.032343337	scaffold_16	1023347	1023351	+	0	JGI_V11_316101	0	0	0	0	0
scaffold_16_1050045_1050074_+	39.56074363	40.68996081	42.75725627	31.84864317	45.34664852	33.39877814	41.00872992	42.87134572	-0.087614659	5.583490378	0.81554102	0.914217577	0.019665819	scaffold_16	1050045	1050074	+	0	JGI_V11_302084	0	0	0	0	0
scaffold_16_1139606_1139653_+	0	4.752384559	5.118878914	0.049297608	14.92088119	0.103189994	22.88080487	0.098680786	1.179383162	3.189105283	0.45916554	0.612160604	1.080943622	scaffold_16	1139606	1139653	+	0	JGI_V11_302142	0	0	0	0	0
scaffold_16_1177230_1177314_+	489.8927669	478.1870642	784.8122447	655.8377265	966.8288792	551.2935925	926.5776364	1205.503452	0.473517905	9.769274871	0.178160408	0.299690295	0.072136309	scaffold_16	1177230	1177314	+	0	JGI_V11_195271	0	KOG2332	0	FBgn0030449	Q9VYH1
scaffold_16_276201_276205_-	20.14422886	12.91045256	32.4920196	14.7155249	29.79401527	10.64396364	13.4692881	23.32982772	0.026882519	4.643464302	0.996570779	1	0.066796589	scaffold_16	276201	276205	-	0	JGI_V11_302106	0	0	0	0	0
scaffold_16_328249_328251_-	9.584722969	10.66154223	8.98527743	10.27129974	6.814411973	1.39E-17	1.39E-17	1.39E-17	-0.188178654	3.191976821	0.864526479	0.947997129	0.026644088	scaffold_16	328249	328251	-	0	JGI_V11_240344	0	KOG1042	KOG1042	FBgn0000146	A8DYZ0
scaffold_16_602173_602180_-	8.066116507	0	6.395686104	22.08180237	7.455846798	6.265249814	0.012210298	0.030796527	1.609138145	3.242790847	0.032058626	0.073261442	0.179606831	scaffold_16	602173	602180	-	0	JGI_V11_316033	0	0	0	0	0
scaffold_16_1100749_1100759_-	7.914259209	6.666544367	6.0646926	8.180000529	7.710183004	8.602839646	10.26877926	8.348478785	0.202224679	3.51276305	0.818696691	0.916729072	0.02405813	scaffold_16	1100749	1100759	-	0	JGI_V11_316118	0	KOG2211	KOG2211	FBgn0024689	Q9VJD3
scaffold_16_1602041_1602068_-	22.86585089	25.65142829	22.19387482	10.95155243	10.5832028	16.77694171	24.36436814	17.98479413	-1.122497938	4.596519126	0.0067111	0.019169461	0.021395129	scaffold_16	1602041	1602068	-	0	JGI_V11_223590	0	0	0	0	0
scaffold_160_208647_208653_+	12.05297993	8.346630045	10.6431736	15.63074363	28.65828972	9.475570865	8.454134259	7.06654853	1.087789971	4.057604347	0.009318767	0.025397191	0.029888982	scaffold_160	208647	208653	+	0	JGI_V11_261922	0	0	0	FBgn0037832	Q9VGX0
