chr start end strand gene gene_start gene_end gene_strand expression
10621 scaffold_79 384322 384342 - JGI_V11_189030 383291 384965 - 72.8538388138747
10622 scaffold_79 384725 384778 - JGI_V11_189030 383291 384965 - 655.949474797559
10624 scaffold_79 424104 424163 - JGI_V11_189031 423244 424331 - 124.765094180353
10624.1 scaffold_79 424104 424163 - JGI_V11_201196 424133 426304 - 124.765094180353
10625 scaffold_79 426080 426118 - JGI_V11_201196 424133 426304 - 1583.59498560387
10627 scaffold_79 474639 474657 - JGI_V11_254737 472668 474801 - 100.593842969072
10628 scaffold_79 516997 517073 - JGI_V11_201206 513624 517219 - 191.071238832523
10629 scaffold_79 527476 527484 - JGI_V11_254748 523491 527596 - 464.188960379312
10631 scaffold_8 12255 12342 + JGI_V11_208165 12088 15064 + 519.952415850736
10632 scaffold_8 18289 18290 + JGI_V11_313056 18084 19238 + 6.10736424909689
10633 scaffold_8 18417 18482 + JGI_V11_313056 18084 19238 + 3577.57859690338
10634 scaffold_8 18594 18637 + JGI_V11_313056 18084 19238 + 36.0146546624222
10635 scaffold_8 18783 18811 + JGI_V11_313056 18084 19238 + 109.568878505107
10637 scaffold_8 26074 26078 + JGI_V11_222053 25605 26519 + 57.8626289180089
10638 scaffold_8 28879 28882 + JGI_V11_236611 28712 29760 + 19.9079964578725
10639 scaffold_8 30717 30722 + JGI_V11_236612 30345 31442 + 90.8709069094807
10640 scaffold_8 39298 39347 + JGI_V11_313063 38467 39875 + 40.7441393509404
10642 scaffold_8 130777 130812 + JGI_V11_230475 130592 131697 + 124.987981318552
10644 scaffold_8 134606 134611 + JGI_V11_313073 134442 137927 + 10.5624996462021
10646 scaffold_8 144983 144988 + JGI_V11_222068 144786 147516 + 673.397609618056
10648 scaffold_8 170915 170922 + JGI_V11_236646 170818 173269 + 116.421034655417
10650 scaffold_8 187402 187419 + JGI_V11_193075 187182 202324 + 14.0840159810836
10653 scaffold_8 247413 247448 + JGI_V11_313094 247212 248564 + 109.504141717021
10655 scaffold_8 294140 294143 + JGI_V11_222096 293897 297125 + 450.660976254547
10656 scaffold_8 300860 300926 + JGI_V11_230485 300462 302047 + 183.714030899783
10657 scaffold_8 320151 320180 + JGI_V11_313112 320069 323247 + 531.327244961342
10658 scaffold_8 327960 327971 + JGI_V11_44826 327963 329071 + 19.0125550093154
10659 scaffold_8 329319 329355 + JGI_V11_313115 329122 330296 + 1013.73867428886
10660 scaffold_8 360438 360484 + JGI_V11_222112 360248 365216 + 753.604264646705
10661 scaffold_8 411532 411557 + JGI_V11_193130 411352 413623 + 325.282111166621
10663 scaffold_8 617949 617955 + JGI_V11_236729 612392 618310 + 775.676970219243
10666 scaffold_8 720511 720534 + JGI_V11_97942 720489 725196 + 11.5431084892669
10667 scaffold_8 735343 735492 + JGI_V11_313156 735380 738766 + 278.243108347283
10668 scaffold_8 805896 805946 + JGI_V11_313160 792387 815993 + 255.113143894271
10669 scaffold_8 807143 807146 + JGI_V11_313160 792387 815993 + 22.0490734501171
10672 scaffold_8 829258 829289 + JGI_V11_97952 827520 829828 + 23.8488394410319
10675 scaffold_8 879112 879116 + JGI_V11_193158 879097 883849 + 91.1950497611144
10676 scaffold_8 883716 883794 + JGI_V11_193158 879097 883849 + 473.283743844287
10677 scaffold_8 885373 885453 + JGI_V11_97958 884131 886945 + 286.794760086135
10679 scaffold_8 897331 897362 + JGI_V11_313169 897208 900895 + 27.0214676764594
10681 scaffold_8 919351 919355 + JGI_V11_313175 918487 929913 + 17.7150734151979
10682 scaffold_8 932450 932454 + JGI_V11_308463 932364 935025 + 74.7097501126201
10683 scaffold_8 987282 987313 + JGI_V11_222139 984439 987325 + 697.131856453346
10683.1 scaffold_8 987282 987313 + JGI_V11_187511 987190 1002285 + 697.131856453346
10684 scaffold_8 997822 997828 + JGI_V11_187511 987190 1002285 + 11.5265973540639
10685 scaffold_8 998009 998021 + JGI_V11_187511 987190 1002285 + 6.9645381787947
10686 scaffold_8 1012096 1012100 + JGI_V11_308467 1011899 1015619 + 28.2101148368456
10687 scaffold_8 1018275 1018334 + JGI_V11_313190 1018079 1022571 + 841.158917310581
10688 scaffold_8 1019855 1019856 + JGI_V11_313190 1018079 1022571 + 6.35286523024047
10689 scaffold_8 1024139 1024169 + JGI_V11_313191 1022561 1024175 + 199.061378753822
10689.1 scaffold_8 1024139 1024169 + JGI_V11_193187 1023970 1025681 + 199.061378753822
10690 scaffold_8 1024413 1024416 + JGI_V11_193187 1023970 1025681 + 7.05048865945424
10691 scaffold_8 1027310 1027344 + JGI_V11_308406 1027286 1029025 + 116.461330917037
10692 scaffold_8 1027500 1027530 + JGI_V11_308406 1027286 1029025 + 364.568195426104
10693 scaffold_8 1080958 1080999 + JGI_V11_313201 1080781 1083948 + 1068.61341770695
10694 scaffold_8 1081498 1081554 + JGI_V11_313201 1080781 1083948 + 148.69423314112
10696 scaffold_8 1217045 1217067 + JGI_V11_313209 1216966 1222191 + 37.1947528441797
10697 scaffold_8 1224040 1224078 + JGI_V11_313211 1223874 1226218 + 124.155133453059
10698 scaffold_8 1227615 1227634 + JGI_V11_308415 1227411 1229707 + 5.25042508249226
10699 scaffold_8 1287220 1287276 + JGI_V11_222170 1287054 1289894 + 451.86131237346
10700 scaffold_8 1287474 1287485 + JGI_V11_222170 1287054 1289894 + 53.0744807832284
10702 scaffold_8 1356004 1356007 + JGI_V11_308482 1355783 1360633 + 37.1390860605748
10703 scaffold_8 1364105 1364112 + JGI_V11_308484 1364077 1369644 + 49.00832717484
10704 scaffold_8 1365199 1365204 + JGI_V11_308484 1364077 1369644 + 21.9638683311147
10707 scaffold_8 1383610 1383611 + JGI_V11_313238 1383410 1390497 + 16.4528001612305
10708 scaffold_8 1396389 1396436 + JGI_V11_44914 1396246 1398393 + 456.967137503422
10709 scaffold_8 1399696 1399811 + JGI_V11_313245 1399518 1403901 + 418.524555937216
10710 scaffold_8 1400142 1400145 + JGI_V11_313245 1399518 1403901 + 10.2452413332694
10718 scaffold_8 1569519 1569525 + JGI_V11_236902 1569402 1570247 + 427.367526151658
10719 scaffold_8 1579888 1579914 + JGI_V11_308500 1579711 1582278 + 159.541866463578
10720 scaffold_8 1583365 1583366 + JGI_V11_313266 1583165 1587841 + 25.5194964833038
10722 scaffold_8 1592868 1592903 + JGI_V11_193293 1592854 1598550 + 437.787485555173
10723 scaffold_8 1627187 1627231 + JGI_V11_222210 1627019 1629088 + 2549.50166018494
10726 scaffold_8 1640603 1640686 + JGI_V11_92223 1640445 1642103 + 3422.44223101099
10727 scaffold_8 1641179 1641199 + JGI_V11_92223 1640445 1642103 + 42.8876028783118
10728 scaffold_8 1642098 1642155 + JGI_V11_92223 1640445 1642103 + 703.598206580336
10729 scaffold_8 1677629 1677764 + JGI_V11_127463 1673155 1680968 + 605.032479293256
10730 scaffold_8 1681302 1681335 + JGI_V11_33918 1681295 1683371 + 225.900492767909
10731 scaffold_8 1682169 1682177 + JGI_V11_33918 1681295 1683371 + 188.995119572564
10732 scaffold_8 1690678 1690682 + JGI_V11_313288 1690568 1695301 + 7.66218548005635
10734 scaffold_8 1805393 1805394 + JGI_V11_45130 1805338 1807271 + 12.5192537316755
10738 scaffold_8 1916976 1916997 + JGI_V11_193332 1916775 1918927 + 52.6505122454104
10739 scaffold_8 1946062 1946178 + JGI_V11_208467 1946119 1952739 + 2724.74948320797
10740 scaffold_8 1955551 1955581 + JGI_V11_313315 1955358 1957730 + 51.3905180498707
10741 scaffold_8 1975831 1975837 + JGI_V11_222245 1975633 1982958 + 297.198509803618
10742 scaffold_8 1976819 1976839 + JGI_V11_222245 1975633 1982958 + 24.5276522040962
10743 scaffold_8 1977133 1977177 + JGI_V11_222245 1975633 1982958 + 159.70048113971
10744 scaffold_8 1989328 1989334 + JGI_V11_308437 1989126 1991186 + 23.6383454609913
10745 scaffold_8 1991894 1991900 + JGI_V11_313324 1991704 1994245 + 22.4482477618683
10746 scaffold_8 2010780 2010797 + JGI_V11_308438 2010586 2013268 + 316.082908651511
10747 scaffold_8 2013344 2013410 + JGI_V11_222251 2013176 2015348 + 851.134537559606
10748 scaffold_8 2013913 2013914 + JGI_V11_222251 2013176 2015348 + 28.5815221682812
10749 scaffold_8 2016501 2016556 + JGI_V11_222252 2016318 2018732 + 173.749514971344
10751 scaffold_8 2028740 2028745 + JGI_V11_98152 2028710 2031236 + 162.923449669804
10752 scaffold_8 2029494 2029498 + JGI_V11_98152 2028710 2031236 + 5.25019031939908
10753 scaffold_8 2032437 2032529 + JGI_V11_230511 2032285 2034385 + 4460.00110914248
10754 scaffold_8 2032886 2033024 + JGI_V11_230511 2032285 2034385 + 205.426908538774
10755 scaffold_8 2033356 2033413 + JGI_V11_230511 2032285 2034385 + 85.0613119874131
10756 scaffold_8 2033637 2033656 + JGI_V11_230511 2032285 2034385 + 203.362745045478
10757 scaffold_8 2034080 2034081 + JGI_V11_230511 2032285 2034385 + 5.34100689224144
10758 scaffold_8 2034994 2035028 + JGI_V11_308524 2034827 2039256 + 99.5749981872352
10759 scaffold_8 2060803 2060920 + JGI_V11_230516 2060618 2062604 + 460.226255056646
10763 scaffold_8 2120013 2120083 + JGI_V11_98176 2120063 2122968 + 383.998804223742
10764 scaffold_8 2120370 2120373 + JGI_V11_98176 2120063 2122968 + 5.20475705610062
10767 scaffold_8 2145758 2145911 + JGI_V11_308530 2145654 2148890 + 513.871531711174
10768 scaffold_8 2148934 2149005 + JGI_V11_308531 2148748 2155590 + 328.218689658306
10769 scaffold_8 2155615 2155690 + JGI_V11_313359 2155545 2158425 + 1672.01281132639
10770 scaffold_8 2155977 2155978 + JGI_V11_313359 2155545 2158425 + 12.7698532925914
10772 scaffold_8 2176489 2176525 + JGI_V11_44917 2176470 2178538 + 101.84911498803
10773 scaffold_8 2230802 2230831 + JGI_V11_187565 2230599 2233083 + 42.380494230876
10774 scaffold_8 2266491 2266536 + JGI_V11_308442 2264270 2266536 + 977.438815487178
10774.1 scaffold_8 2266491 2266536 + JGI_V11_222285 2266445 2270603 + 977.438815487178
10776 scaffold_8 15714 15730 - JGI_V11_313055 15335 16539 - 266.370189686681
10777 scaffold_8 15885 15924 - JGI_V11_313055 15335 16539 - 326.777611327968
10778 scaffold_8 16083 16153 - JGI_V11_313055 15335 16539 - 601.738012789769
10779 scaffold_8 16334 16338 - JGI_V11_313055 15335 16539 - 2972.53048885029
10780 scaffold_8 33211 33474 - JGI_V11_313061 32740 34078 - 522.760300858043
10781 scaffold_8 33909 33912 - JGI_V11_313061 32740 34078 - 59.5422218791082
10782 scaffold_8 43650 43695 - JGI_V11_222058 41594 43855 - 295.923129581692
10783 scaffold_8 49319 49408 - JGI_V11_208166 45941 49569 - 641.708280500329
10785 scaffold_8 124010 124032 - JGI_V11_193044 122191 124157 - 120.518349924872
10786 scaffold_8 125119 125124 - JGI_V11_222061 124036 125316 - 625.834055018742
10787 scaffold_8 130345 130360 - JGI_V11_193046 127337 130514 - 143.642634364904
10788 scaffold_8 143781 143873 - JGI_V11_313075 139154 144104 - 667.94425067993
10789 scaffold_8 151996 152035 - JGI_V11_313078 150783 152160 - 194.171003261399
10791 scaffold_8 174555 174593 - JGI_V11_222074 173026 174779 - 94.2544199220735
10791.1 scaffold_8 174555 174593 - JGI_V11_230477 174506 175830 - 94.2544199220735
10792 scaffold_8 175624 175633 - JGI_V11_230477 174506 175830 - 1789.80588953938
10793 scaffold_8 177578 177579 - JGI_V11_208196 176653 177779 - 21.7479175555381
10794 scaffold_8 179378 179558 - JGI_V11_45123 177849 179455 - 873.419541922058
10795 scaffold_8 181894 181938 - JGI_V11_222083 180969 182347 - 440.88504309522
10796 scaffold_8 182140 182151 - JGI_V11_222083 180969 182347 - 7598.18602920674
10797 scaffold_8 204857 204908 - JGI_V11_222086 202720 205128 - 32.9433170873708
10798 scaffold_8 244199 244256 - JGI_V11_313092 207378 247365 - 152.25823325985
10799 scaffold_8 247309 247324 - JGI_V11_313092 207378 247365 - 16.6099267450948
10800 scaffold_8 249478 249560 - JGI_V11_236661 248354 249502 - 292.805024598562
10801 scaffold_8 254788 254797 - JGI_V11_187494 250974 254990 - 20.4175953235583
10802 scaffold_8 259572 259584 - JGI_V11_208220 257486 259781 - 115.7107246854
10802.1 scaffold_8 259572 259584 - JGI_V11_193096 259533 265543 - 115.7107246854
10803 scaffold_8 263444 263464 - JGI_V11_193096 259533 265543 - 5.39803037989465
10804 scaffold_8 265265 265305 - JGI_V11_193096 259533 265543 - 44.239698410427
10806 scaffold_8 300331 300441 - JGI_V11_44731 299110 300469 - 205.558580563232
10807 scaffold_8 307109 307130 - JGI_V11_313111 306627 317701 - 124.913530304588
10808 scaffold_8 307274 307310 - JGI_V11_313111 306627 317701 - 100.388327463779
10809 scaffold_8 307520 307596 - JGI_V11_313111 306627 317701 - 270.990383856404
10810 scaffold_8 308975 308994 - JGI_V11_313111 306627 317701 - 61.7829378306043
10811 scaffold_8 312370 312394 - JGI_V11_313111 306627 317701 - 5.14304357818685
10812 scaffold_8 312820 312856 - JGI_V11_313111 306627 317701 - 13.3254793408639
10813 scaffold_8 313164 313267 - JGI_V11_313111 306627 317701 - 127.447800392632
10814 scaffold_8 313385 313429 - JGI_V11_313111 306627 317701 - 90.9902443585976
10815 scaffold_8 313595 313596 - JGI_V11_313111 306627 317701 - 5.06753872398273
10816 scaffold_8 317455 317598 - JGI_V11_313111 306627 317701 - 3717.01080681483
10817 scaffold_8 327683 327705 - JGI_V11_313114 323277 327918 - 94.8944072608511
10819 scaffold_8 348320 348385 - JGI_V11_193121 345850 348527 - 216.517132538535
10820 scaffold_8 377045 377046 - JGI_V11_208250 374526 401623 - 123.650421642078
10821 scaffold_8 379162 379181 - JGI_V11_208250 374526 401623 - 5.50819426519862
10822 scaffold_8 380924 380979 - JGI_V11_208250 374526 401623 - 254.87601276355
10823 scaffold_8 382753 382755 - JGI_V11_208250 374526 401623 - 94.5392154556741
10824 scaffold_8 382899 383029 - JGI_V11_208250 374526 401623 - 1388.089142391
10825 scaffold_8 401352 401490 - JGI_V11_208250 374526 401623 - 1610.97542609928
10829 scaffold_8 414500 414501 - JGI_V11_222118 413216 415202 - 11.5119801110871
10830 scaffold_8 414955 415079 - JGI_V11_222118 413216 415202 - 817.717186631644
10831 scaffold_8 498346 498400 - JGI_V11_45011 496802 498411 - 221.754137314133
10833 scaffold_8 536381 536385 - JGI_V11_313136 505956 565814 - 5.25042508249226
10834 scaffold_8 537040 537048 - JGI_V11_313136 505956 565814 - 699.706418375906
10835 scaffold_8 551173 551177 - JGI_V11_313136 505956 565814 - 185.241729798565
10836 scaffold_8 551460 551466 - JGI_V11_313136 505956 565814 - 75.6176249513046
10837 scaffold_8 551585 551593 - JGI_V11_313136 505956 565814 - 5.49123292737372
10838 scaffold_8 565578 565579 - JGI_V11_313136 505956 565814 - 45.9839065512515
10842 scaffold_8 578496 578505 - JGI_V11_97929 574772 578589 - 194.649527257038
10844 scaffold_8 642227 642231 - JGI_V11_308448 639317 642398 - 14.7000635826025
10845 scaffold_8 709284 709372 - JGI_V11_208272 707473 709832 - 79.4115673063484
10846 scaffold_8 716743 716755 - JGI_V11_222125 711157 716765 - 5.51967765082519
10849 scaffold_8 735187 735217 - JGI_V11_193151 734179 735417 - 137.631943820171
10850 scaffold_8 761606 761609 - JGI_V11_308455 755793 762023 - 10.3903485951258
10851 scaffold_8 761788 761837 - JGI_V11_308455 755793 762023 - 131.171821464278
10853 scaffold_8 897051 897090 - JGI_V11_222134 894583 897271 - 468.15546124948
10854 scaffold_8 901149 901153 - JGI_V11_313170 900516 901561 - 74.587903935207
10855 scaffold_8 901355 901363 - JGI_V11_313170 900516 901561 - 1080.19593627683
10856 scaffold_8 902746 902747 - JGI_V11_313171 901677 902947 - 44.7137729009071
10857 scaffold_8 907842 907933 - JGI_V11_187509 905186 908116 - 329.060782090631
10858 scaffold_8 951180 951182 - JGI_V11_313180 949933 960654 - 90.0903861493345
10859 scaffold_8 953811 953866 - JGI_V11_313180 949933 960654 - 120.996372900847
10860 scaffold_8 954009 954013 - JGI_V11_313180 949933 960654 - 38.9465566736909
10861 scaffold_8 960469 960557 - JGI_V11_313180 949933 960654 - 1537.34652636745
10864 scaffold_8 1005507 1005596 - JGI_V11_222141 1004882 1007374 - 228.644907269342
10865 scaffold_8 1005751 1005773 - JGI_V11_222141 1004882 1007374 - 67.2853342195899
10866 scaffold_8 1006169 1006356 - JGI_V11_222141 1004882 1007374 - 1019.59034278284
10867 scaffold_8 1007136 1007213 - JGI_V11_222141 1004882 1007374 - 20657.9136960366
10870 scaffold_8 1119421 1119474 - JGI_V11_97999 1111924 1119430 - 278.644814692577
10872 scaffold_8 1227121 1227143 - JGI_V11_308414 1225922 1227603 - 44.2760641909148
10873 scaffold_8 1227325 1227401 - JGI_V11_308414 1225922 1227603 - 937.546405953026
10874 scaffold_8 1238658 1238678 - JGI_V11_98013 1235864 1238722 - 142.328189006313
10876 scaffold_8 1247139 1247157 - JGI_V11_313217 1241058 1247316 - 159.29687333505
10877 scaffold_8 1265055 1265117 - JGI_V11_299574 1265108 1267129 - 418.231808154076
10878 scaffold_8 1273728 1273776 - JGI_V11_313222 1273097 1273736 - 405.387890052061
10881 scaffold_8 1355815 1355856 - JGI_V11_308480 1354560 1356052 - 754.293563753051
10882 scaffold_8 1371751 1371790 - JGI_V11_222176 1369163 1371989 - 172.556171148046
10884 scaffold_8 1394276 1394339 - JGI_V11_308488 1393023 1394597 - 325.300962242903
10885 scaffold_8 1449718 1449775 - JGI_V11_313250 1445633 1449772 - 191.219621630218
10887 scaffold_8 1453634 1453753 - JGI_V11_45152 1452954 1453653 - 3244.25453573887
10887.1 scaffold_8 1453634 1453753 - JGI_V11_308493 1453691 1456343 - 3244.25453573887
10888 scaffold_8 1556373 1556419 - JGI_V11_193276 1553945 1556608 - 351.394458600436
10889 scaffold_8 1559598 1559688 - JGI_V11_308430 1558822 1560869 - 1566.55247980888
10890 scaffold_8 1560498 1560643 - JGI_V11_308430 1558822 1560869 - 4832.57356528814
10891 scaffold_8 1564082 1564085 - JGI_V11_308498 1562210 1564285 - 149.156937787221
10892 scaffold_8 1574641 1574644 - JGI_V11_299671 1574015 1575015 - 21.6829251554175
10893 scaffold_8 1574866 1574884 - JGI_V11_299671 1574015 1575015 - 8792.61848896956
10894 scaffold_8 1589991 1590063 - JGI_V11_187536 1587607 1590199 - 393.353041898618
10895 scaffold_8 1622295 1622303 - JGI_V11_32877 1617735 1623634 - 170.683349173196
10897 scaffold_8 1656614 1656618 - JGI_V11_236924 1655762 1657283 - 48.9401151802998
10898 scaffold_8 1659216 1659268 - JGI_V11_222217 1658105 1659467 - 953.525866810665
10904 scaffold_8 1921372 1921406 - JGI_V11_313305 1919936 1921482 - 50.3304638143683
10905 scaffold_8 1933158 1933170 - JGI_V11_313309 1932648 1933603 - 33.3336675191075
10906 scaffold_8 1933403 1933410 - JGI_V11_313309 1932648 1933603 - 361.84546501253
10907 scaffold_8 1938261 1938330 - JGI_V11_313310 1937435 1943313 - 70.5078432462464
10909 scaffold_8 1955243 1955247 - JGI_V11_92230 1954060 1955439 - 63.4515164243876
10910 scaffold_8 1961976 1961979 - JGI_V11_313317 1959921 1962172 - 118.26614789009
10911 scaffold_8 1963557 1963653 - JGI_V11_222243 1962463 1963827 - 2098.23918164567
10912 scaffold_8 1986194 1986221 - JGI_V11_313322 1982882 1986381 - 84.1663917317746
10913 scaffold_8 1997488 1997495 - JGI_V11_308519 1994132 2001042 - 118.434238810683
10914 scaffold_8 1998635 1998636 - JGI_V11_308519 1994132 2001042 - 16.3965117173188
10915 scaffold_8 2000777 2000799 - JGI_V11_308519 1994132 2001042 - 11.9684343051556
