chr	start	end	breadth	score	strand	nTSSs	SI
9619	scaffold_80	479148	479149	2	1	+	1600	-1.88450433268112
9620	scaffold_80	56985	56988	4	3	-	1935	-0.406297589480213
9621	scaffold_80	83470	83471	2	3	-	1857	-0.401280540405683
9622	scaffold_80	90993	91011	19	3	-	5604	-1.94295869590546
9623	scaffold_80	103524	103530	7	3	-	15203	-0.132506971247429
9624	scaffold_80	109930	109931	2	1	-	416	-0.779651027270511
9625	scaffold_80	111735	111748	14	3	-	24025	0.848261929460306
9626	scaffold_80	126072	126082	11	3	-	3878	-0.360481095577489
9627	scaffold_80	126149	126157	9	3	-	3648	-0.590586111308549
9628	scaffold_80	131546	131553	8	3	-	3045	-0.757904077628668
9629	scaffold_80	137103	137104	2	3	-	1683	0.662231519767674
9630	scaffold_80	205489	205493	5	3	-	2033	-0.799196030822881
9631	scaffold_80	205540	205554	15	3	-	2709	-1.86465561023044
9632	scaffold_80	229179	229191	13	3	-	7067	0.364729096527615
9633	scaffold_80	232190	232198	9	3	-	3777	-2.35129204719862
9634	scaffold_80	232219	232228	10	3	-	1127	-0.924208620870997
9635	scaffold_80	250639	250640	2	2	-	513	0.00261783355841905
9636	scaffold_80	250751	250752	2	1	-	446	0.32422724727444
9637	scaffold_80	250825	250826	2	2	-	571	0.0313621324414828
9638	scaffold_80	251328	251329	2	2	-	587	0.305399438794734
9639	scaffold_80	251409	251417	9	3	-	1530	-1.64147290364509
9640	scaffold_80	274906	274911	6	3	-	5049	0.0440152218781409
9641	scaffold_80	334173	334174	2	1	-	623	0.188619349674053
9642	scaffold_80	416988	416998	11	3	-	3308	-1.61988303049148
9643	scaffold_80	424853	424854	2	3	-	825	0.0300141668515153
9644	scaffold_80	425434	425499	66	3	-	23968	-2.59030636076315
9645	scaffold_80	447207	447210	4	3	-	4035	0.0789405511116168
9646	scaffold_80	468937	468975	39	3	-	4057	-2.50894699137785
9647	scaffold_80	478917	478919	3	3	-	5935	-0.0136663492566771
9648	scaffold_80	478944	478947	4	3	-	1396	-1.06515868890481
9649	scaffold_80	484355	484365	11	3	-	1646	-1.56849264580586
9650	scaffold_80	487436	487439	4	3	-	2207	0.448603357599329
9651	scaffold_81	132682	132712	31	3	+	3335	-2.14906787032341
9652	scaffold_81	245282	245283	2	3	+	989	0.301699030904525
9653	scaffold_81	426991	427021	31	3	+	3345	-2.31072843652876
9654	scaffold_81	445748	445752	5	3	+	15994	0.363113095141134
9655	scaffold_81	99895	99902	8	3	-	5824	0.148547245813679
9656	scaffold_81	107514	107515	2	3	-	2388	1.29586796434295
9657	scaffold_81	436025	436026	2	1	-	414	1.12538210982035
9658	scaffold_81	442996	443010	15	3	-	4483	-1.1776986852018
9659	scaffold_810	345	353	9	3	-	1587	-1.23374622645723
9660	scaffold_812	7052	7069	18	3	+	14198	-0.305273628837295
9661	scaffold_82	514977	515013	37	3	+	10122	-1.42947846947068
9662	scaffold_82	515038	515059	22	3	+	11057	-1.90358814870546
9663	scaffold_82	515443	515444	2	1	+	412	-0.170317080831751
9664	scaffold_82	517136	517137	2	2	+	1161	-1.76478819410973
9665	scaffold_82	527489	527512	24	3	+	8566	-1.45691995538524
9666	scaffold_82	514315	514335	21	3	-	1922	-2.18362008115066
9667	scaffold_82	523316	523324	9	3	-	3013	-0.860434233915623
9668	scaffold_82	523346	523347	2	3	-	2081	0.79518305739571
9669	scaffold_82	527356	527387	32	3	-	7925	-2.10691181541115
9670	scaffold_82	532290	532291	2	2	-	1177	-0.48015310450906
9671	scaffold_82	543242	543259	18	3	-	2549	-1.70479124018734
9672	scaffold_828	11556	11562	7	3	-	1711	-1.23787876687481
9673	scaffold_828	11887	11892	6	3	-	3363	0.0801592719628301
9674	scaffold_83	3688	3737	50	3	+	7619	-1.89232108276188
9675	scaffold_83	53812	53827	16	3	+	4503	-0.682049851648501
9676	scaffold_83	62299	62308	10	3	+	57890	0.172236394773492
9677	scaffold_83	63373	63374	2	1	+	537	0.792793444333869
9678	scaffold_83	63584	63585	2	1	+	657	-0.268173891481771
9679	scaffold_83	63657	63661	5	3	+	961	-0.498431646782762
9680	scaffold_83	64233	64234	2	2	+	872	0.689622450039223
9681	scaffold_83	108023	108028	6	3	+	2877	-0.0195285147275315
9682	scaffold_83	108410	108415	6	3	+	1529	-0.458132014488611
9683	scaffold_83	116363	116460	98	3	+	28955	-2.45274832578738
9684	scaffold_83	136291	136297	7	3	+	4712	-0.765360333799038
9685	scaffold_83	138855	138856	2	1	+	395	1.16433390140938
9686	scaffold_83	142249	142352	104	3	+	67059	-2.87641904058466
9687	scaffold_83	142442	142446	5	3	+	1938	-1.27800945346831
9688	scaffold_83	144157	144160	4	3	+	851	-1.24654587105529
9689	scaffold_83	145374	145375	2	2	+	626	-0.0156323746384879
9690	scaffold_83	154311	154337	27	3	+	8728	-2.21663527379844
9691	scaffold_83	176940	176944	5	3	+	1206	0.468784339020657
9692	scaffold_83	198079	198125	47	3	+	4619	-2.64965733691746
9693	scaffold_83	205249	205252	4	3	+	494	0.28508091834083
9694	scaffold_83	210798	210804	7	3	+	2395	-0.220938897838922
9695	scaffold_83	215356	215357	2	3	+	1513	1.16233738814614
9696	scaffold_83	222365	222373	9	3	+	5962	0.236463719558594
9697	scaffold_83	555526	555535	10	3	+	1009	-1.05485484476641
9698	scaffold_83	559473	559494	22	3	+	8013	-1.1979646374436
9699	scaffold_83	562555	562556	2	3	+	436	1.28614384105652
9700	scaffold_83	599962	599963	2	3	+	1304	0.306223511636252
9701	scaffold_83	602466	602477	12	3	+	25505	0.584113874160229
9702	scaffold_83	609351	609352	2	3	+	4527	1.19815924463471
9703	scaffold_83	3318	3319	2	2	-	1860	-1.98319704769881
9704	scaffold_83	3360	3361	2	3	-	1736	-2.03318368090141
9705	scaffold_83	3405	3415	11	3	-	1222	-1.85565681180363
9706	scaffold_83	14983	14996	14	3	-	2097	-1.70139443760514
9707	scaffold_83	15016	15017	2	3	-	1318	-0.441986815574844
9708	scaffold_83	15055	15075	21	3	-	1200	-1.22927150999538
9709	scaffold_83	17226	17232	7	3	-	5649	-0.110609086751382
9710	scaffold_83	19334	19391	58	3	-	3687	-2.58045050204547
9711	scaffold_83	112379	112380	2	3	-	972	-0.604618426050521
9712	scaffold_83	114992	115016	25	3	-	4101	-2.51364895432112
9713	scaffold_83	123129	123130	2	3	-	1328	-0.627009897623461
9714	scaffold_83	184471	184472	2	3	-	1984	1.231843330202
9715	scaffold_83	186707	186708	2	3	-	11231	1.4929864391393
9716	scaffold_83	188300	188301	2	3	-	1069	0.214732762205824
9717	scaffold_83	200056	200057	2	2	-	479	1.0540242295623
9718	scaffold_83	245464	245465	2	3	-	1411	0.0744783229333843
9719	scaffold_83	264562	264572	11	3	-	2143	-0.620865298865868
9720	scaffold_83	267798	267802	5	3	-	1253	-1.65883198757573
9721	scaffold_83	267864	267865	2	2	-	852	-1.2160896285551
9722	scaffold_83	267942	267943	2	2	-	852	-0.424424054423765
9723	scaffold_83	268277	268283	7	3	-	948	-1.60079162607525
9724	scaffold_83	268455	268485	31	3	-	3008	-1.57712184023467
9725	scaffold_83	268570	268571	2	2	-	950	-1.29122505523737
9726	scaffold_83	268629	268644	16	3	-	1276	-2.05130651686605
9727	scaffold_83	268779	268821	43	3	-	6418	-2.08127804698496
9728	scaffold_83	269145	269146	2	3	-	2351	-1.42954759269504
9729	scaffold_83	269184	269185	2	2	-	1758	-1.20805486291591
9730	scaffold_83	269205	269212	8	3	-	1933	-1.28508256787578
9731	scaffold_83	269234	269235	2	2	-	1280	-1.41246202416321
9732	scaffold_83	269659	269680	22	3	-	1789	-0.993678819412442
9733	scaffold_83	269847	269872	26	3	-	2529	-1.80577401395273
9734	scaffold_83	270105	270106	2	2	-	3279	-1.55968349072949
9735	scaffold_83	270128	270131	4	3	-	3442	-1.29813700593737
9736	scaffold_83	270172	270181	10	3	-	2204	-1.57380356953945
9737	scaffold_83	270304	270307	4	3	-	1871	-0.921427908450924
9738	scaffold_83	270351	270353	3	3	-	2800	-1.3051827632845
9739	scaffold_83	270373	270374	2	3	-	1706	-1.1637648854696
9740	scaffold_83	270564	270581	18	3	-	6841	-0.681239752473639
9741	scaffold_83	270826	270827	2	1	-	1092	-1.45031206118642
9742	scaffold_83	270962	270963	2	2	-	924	-0.511573147307495
9743	scaffold_83	270991	270992	2	1	-	330	1.59998347451012
9744	scaffold_83	271103	271104	2	3	-	4628	-0.920288559963643
9745	scaffold_83	271137	271161	25	3	-	6482	-1.78943937292928
9746	scaffold_83	271198	271244	47	3	-	5998	-2.29926616370307
9747	scaffold_83	271264	271283	20	3	-	2212	-1.58495212185807
9748	scaffold_83	271445	271542	98	3	-	37607	-2.3460018861717
9749	scaffold_83	271752	271790	39	3	-	7654	-2.08717410560801
9750	scaffold_83	271822	271834	13	3	-	2838	-1.43855440002623
9751	scaffold_83	271865	271866	2	2	-	1115	1.88378566553494
9752	scaffold_83	272028	272131	104	3	-	137227	-0.311978443891955
9753	scaffold_83	272348	272354	7	3	-	681	-0.823093919402166
9754	scaffold_83	272595	272636	42	3	-	577840	0.626883996891068
9755	scaffold_83	424309	424310	2	1	-	1157	-1.65215996389827
9756	scaffold_83	424349	424370	22	3	-	5060	-1.8061820196595
9757	scaffold_83	527089	527092	4	3	-	567	0.0493046687146519
9758	scaffold_83	528946	528961	16	3	-	3377	-0.371910472402045
9759	scaffold_83	529014	529015	2	2	-	12690	-0.0426002021594183
9760	scaffold_83	529038	529051	14	3	-	12241	0.12366700048501
9761	scaffold_83	529370	529446	77	3	-	195771	-1.93720815232788
9762	scaffold_83	548079	548081	3	3	-	2494	0.209942838598163
9763	scaffold_83	555338	555344	7	3	-	6372	0.153365204989946
9764	scaffold_83	585292	585297	6	3	-	1254	-0.165004069219294
9765	scaffold_83	590120	590121	2	2	-	698	0.361049911870994
9766	scaffold_83	594015	594022	8	3	-	5873	-0.0218358444209317
9767	scaffold_835	55	73	19	3	-	3675	-1.53706768957852
9768	scaffold_835	3356	3357	2	3	-	1799	0.492592114773638
9769	scaffold_84	71588	71656	69	3	+	5591	-2.51160077729963
9770	scaffold_84	82307	82314	8	3	+	6757	-0.838072454908127
9771	scaffold_84	82353	82354	2	2	+	7395	-1.10759132412803
9772	scaffold_84	88649	88654	6	3	+	2140	-1.88734442959301
9773	scaffold_84	94331	94342	12	3	+	16935	0.738923329980241
9774	scaffold_84	114315	114347	33	3	+	2776	-0.720333981402039
9775	scaffold_84	75390	75405	16	3	-	453	-1.53357489860236
9776	scaffold_84	77867	77874	8	3	-	7199	-0.441384270306675
9777	scaffold_84	496264	496268	5	3	-	3622	-2.4801642087942
9778	scaffold_84	496289	496336	48	3	-	4535	-2.24107966352384
9779	scaffold_849	4004	4028	25	3	+	4304	-2.35123558411491
9780	scaffold_85	93518	93519	2	1	+	337	1.33035492323144
9781	scaffold_85	94055	94069	15	3	+	15855	0.365589063152477
9782	scaffold_85	94262	94263	2	2	+	493	1.624327298021
9783	scaffold_85	94461	94473	13	3	+	1334	-1.52220643646087
9784	scaffold_85	95367	95413	47	3	+	5261	-2.06362223159958
9785	scaffold_85	191109	191112	4	3	+	2574	-0.739128990645972
9786	scaffold_85	191206	191213	8	3	+	1316	-1.85581811431289
9787	scaffold_85	191281	191282	2	1	+	332	-0.931051998931673
9788	scaffold_85	206840	206841	2	1	+	536	0.807845236838877
9789	scaffold_85	310649	310650	2	3	+	615	-0.0285566202658032
9790	scaffold_85	319069	319070	2	2	+	776	-0.371335409145031
9791	scaffold_85	322514	322515	2	3	+	1946	-0.75439154069814
9792	scaffold_85	327283	327312	30	3	+	6828	-1.42824595375481
9793	scaffold_85	327371	327376	6	3	+	4099	0.340632834677563
9794	scaffold_85	332375	332394	20	3	+	5077	-1.74916148988702
9795	scaffold_85	334405	334423	19	3	+	2466	-1.81783466507223
9796	scaffold_85	343307	343309	3	3	+	1711	0.154727357017633
9797	scaffold_85	92881	92884	4	3	-	842	0.185647325470472
9798	scaffold_85	107675	107676	2	3	-	1088	-0.328376402638831
9799	scaffold_85	190944	190945	2	1	-	4435	-2.1323339091615
9800	scaffold_85	190969	190984	16	3	-	3650	-1.64885780458538
9801	scaffold_85	322173	322175	3	3	-	1960	0.298981898571195
9802	scaffold_85	326815	326833	19	3	-	1459	-1.42703806914713
9803	scaffold_85	347258	347263	6	3	-	2212	0.462861227103259
9804	scaffold_86	33009	33026	18	3	+	1580	-2.343751060899
9805	scaffold_86	37415	37416	2	3	+	2452	0.700231570795067
9806	scaffold_86	126100	126103	4	3	+	490	0.241371507461213
9807	scaffold_86	158839	158841	3	3	+	883	0.521749006518891
9808	scaffold_86	185814	185815	2	3	+	771	-0.0903773398093248
9809	scaffold_86	188040	188041	2	2	+	787	1.1151010071178
9810	scaffold_86	204399	204404	6	3	+	816	-0.239399905220696
9811	scaffold_86	297650	297745	96	3	+	20426	-3.09159280196543
9812	scaffold_86	298510	298528	19	3	+	1508	-1.36520332218122
9813	scaffold_86	299215	299216	2	3	+	2360	1.2306407800633
9814	scaffold_86	303168	303171	4	3	+	755	0.142858976598623
9815	scaffold_86	351634	351635	2	1	+	364	1.52491889726076
9816	scaffold_86	359302	359305	4	2	+	3319	0.887587613670669
9817	scaffold_86	359767	359793	27	2	+	1857	-1.67506806557082
9818	scaffold_86	361748	361749	2	1	+	401	1.40261875467353
9819	scaffold_86	372250	372251	2	1	+	294	0.516182249760727
9820	scaffold_86	432964	432976	13	3	+	10567	0.000645599598945168
9821	scaffold_86	473171	473175	5	3	+	1662	-0.946945436089826
9822	scaffold_86	167422	167426	5	3	-	1655	0.679494835802605
9823	scaffold_86	174919	174925	7	3	-	4440	-0.0623213093636124
9824	scaffold_86	178429	178430	2	3	-	4045	0.962985658291366
9825	scaffold_86	184469	184477	9	3	-	3001	0.0760883581829561
9826	scaffold_86	186810	186811	2	3	-	6036	1.63484600830705
9827	scaffold_86	240786	240787	2	1	-	249	0.460447121413768
9828	scaffold_86	293131	293132	2	3	-	660	1.19509239622041
9829	scaffold_86	297216	297239	24	3	-	2481	-2.01316637188136
9830	scaffold_86	306447	306453	7	3	-	2720	-0.116759070018886
9831	scaffold_86	309596	309597	2	2	-	2028	-1.1214704302076
9832	scaffold_86	309624	309683	60	3	-	4768	-1.94477785309457
9833	scaffold_86	309775	309776	2	2	-	749	1.00865466940089
9834	scaffold_86	309946	309957	12	3	-	31336	0.241278538851798
9835	scaffold_86	316710	316711	2	1	-	205	0.535051167554045
9836	scaffold_86	317158	317159	2	1	-	523	-0.671529743890422
9837	scaffold_86	318307	318314	8	3	-	39680	-0.0477441428584466
9838	scaffold_86	324596	324597	2	1	-	789	-0.37773941246834
9839	scaffold_86	324626	324635	10	2	-	681	-0.758879233572595
9840	scaffold_86	357562	357564	3	2	-	2414	0.448003844121354
9841	scaffold_86	375394	375395	2	3	-	4056	0.967585094323476
9842	scaffold_86	388773	388779	7	3	-	3374	0.23492246571558
9843	scaffold_86	395675	395679	5	3	-	1455	-0.366591535108137
9844	scaffold_86	509563	509564	2	1	-	269	-0.195864543513161
9845	scaffold_87	8426	8428	3	3	+	2521	0.195657779747582
9846	scaffold_87	22158	22159	2	1	+	273	0.711361702303204
9847	scaffold_87	22212	22223	12	3	+	1851	-0.4471542861967
9848	scaffold_87	35997	35998	2	3	+	1266	0.418384053289358
9849	scaffold_87	55255	55259	5	3	+	534	0.187781428780875
9850	scaffold_87	57440	57441	2	1	+	423	0.345087885215589
9851	scaffold_87	150388	150432	45	3	+	4329	-2.68272185603509
9852	scaffold_87	165617	165627	11	3	+	1092	-1.30371571260872
9853	scaffold_87	167719	167771	53	3	+	44391	-1.28425635004809
9854	scaffold_87	168100	168101	2	3	+	553	0.60536209886709
9855	scaffold_87	168151	168152	2	3	+	1198	-0.939572729452737
9856	scaffold_87	168615	168616	2	2	+	666	-0.0295595000471707
9857	scaffold_87	171963	171968	6	3	+	1767	0.574396840699883
9858	scaffold_87	226794	226801	8	3	+	2451	-0.496208725642587
9859	scaffold_87	230961	230963	3	3	+	1957	-1.54488727667593
9860	scaffold_87	232568	232569	2	1	+	445	1.28922574429387
9861	scaffold_87	251847	251869	23	3	+	4133	-1.57381435796672
9862	scaffold_87	269714	269746	33	3	+	22708	-1.4601059443251
9863	scaffold_87	275426	275436	11	3	+	2730	-1.48930574717841
9864	scaffold_87	278002	278007	6	3	+	1039	-0.926138804607671
9865	scaffold_87	282742	282811	70	3	+	13344	-2.45131555048324
9866	scaffold_87	300294	300295	2	1	+	669	-0.580692464668563
9867	scaffold_87	307182	307183	2	3	+	714	0.420000195656635
9868	scaffold_87	352386	352389	4	3	+	701	-0.844077709055509
9869	scaffold_87	352409	352422	14	3	+	1752	-2.51234202036266
9870	scaffold_87	411570	411598	29	3	+	2286	-1.8660539828979
9871	scaffold_87	425920	425932	13	3	+	5420	1.13936719689952
9872	scaffold_87	443561	443568	8	3	+	5852	-0.642918545517017
9873	scaffold_87	473511	473515	5	3	+	877	-0.555707420284927
9874	scaffold_87	477020	477028	9	3	+	1459	-1.37180538563782
9875	scaffold_87	477048	477050	3	3	+	2599	-1.43960123692665
9876	scaffold_87	477262	477320	59	3	+	34102	-0.602654252210789
9877	scaffold_87	478396	478397	2	2	+	420	0.462341258420178
9878	scaffold_87	495444	495459	16	3	+	3349	-0.1390338321377
9879	scaffold_87	506697	506714	18	3	+	1435	-1.71505016636327
9880	scaffold_87	25583	25610	28	3	-	13417	-0.62823164838829
9881	scaffold_87	29246	29261	16	3	-	1458	-0.859723661829813
9882	scaffold_87	29651	29663	13	3	-	1172	-1.76628782248683
9883	scaffold_87	149446	149451	6	3	-	5614	0.374917811334794
9884	scaffold_87	154557	154576	20	3	-	5999	-0.539566686384623
9885	scaffold_87	167222	167240	19	3	-	3502	-2.11396617491528
9886	scaffold_87	181943	181946	4	3	-	1416	0.0670760391884491
9887	scaffold_87	201201	201205	5	3	-	11275	1.08800680899547
9888	scaffold_87	225935	225936	2	1	-	622	-0.647318789353022
9889	scaffold_87	245089	245094	6	3	-	1497	-1.43597577092406
9890	scaffold_87	245382	245400	19	3	-	3623	-0.909479982711745
9891	scaffold_87	248194	248200	7	3	-	1350	-1.91825462967166
9892	scaffold_87	267230	267256	27	3	-	7997	-1.10076672943362
9893	scaffold_87	274962	274969	8	3	-	4663	-0.035572513335532
9894	scaffold_87	275281	275299	19	3	-	17081	-1.84308853132303
9895	scaffold_87	275327	275371	45	3	-	15057	-1.74196049424972
9896	scaffold_87	306148	306152	5	3	-	1990	-1.10045350655775
9897	scaffold_87	309369	309370	2	2	-	1038	-0.231180364836136
9898	scaffold_87	310009	310020	12	3	-	5498	0.231192099710257
9899	scaffold_87	310474	310478	5	3	-	901	-0.837075363581338
9900	scaffold_87	310658	310659	2	2	-	602	1.28274752226243
9901	scaffold_87	352127	352137	11	3	-	10904	-1.93783343867951
9902	scaffold_87	352160	352199	40	3	-	10286	-1.59315053962313
9903	scaffold_87	389382	389399	18	3	-	2602	-1.41085660789204
9904	scaffold_87	401839	401840	2	3	-	584	0.781265821710593
9905	scaffold_87	402509	402510	2	3	-	3015	1.31741192411631
9906	scaffold_87	422904	422961	58	3	-	3491	-2.59084508794138
9907	scaffold_87	481671	481672	2	1	-	178	0.353703820223795
9908	scaffold_87	504218	504236	19	3	-	1252	-1.92631628832395
9909	scaffold_88	73210	73215	6	3	+	3174	-0.012270370671831
9910	scaffold_88	138656	138660	5	3	+	1077	0.00196641899768513
9911	scaffold_88	143689	143690	2	3	+	1210	-0.184885701715513
9912	scaffold_88	173449	173481	33	3	+	4957	-2.65671331219965
9913	scaffold_88	181080	181085	6	3	+	1684	-1.02380418556239
9914	scaffold_88	185986	185987	2	3	+	1888	-2.13667050580496
9915	scaffold_88	236086	236108	23	3	+	2906	-1.64023882873287
9916	scaffold_88	236454	236455	2	3	+	2980	-0.0842290344334176
9917	scaffold_88	266550	266551	2	3	+	1017	0.499762217133811
9918	scaffold_88	285336	285370	35	3	+	2611	-2.14985171060152
9919	scaffold_88	285417	285424	8	3	+	1122	-2.4730699276705
9920	scaffold_88	285446	285449	4	3	+	1882	-1.3733934087063
9921	scaffold_88	286262	286263	2	1	+	344	1.57358965773293
9922	scaffold_88	290548	290549	2	3	+	1251	-0.0157460521342445
9923	scaffold_88	309482	309543	62	3	+	189259	-1.80681293272042
9924	scaffold_88	310178	310190	13	3	+	3653	-0.489949624958155
9925	scaffold_88	310211	310216	6	3	+	13542	-0.436709635466771
9926	scaffold_88	316511	316514	4	3	+	24075	0.708750540513812
9927	scaffold_88	360795	360823	29	3	+	9752	-2.10180602886524
9928	scaffold_88	366491	366494	4	3	+	660	-0.272950387762652
9929	scaffold_88	384249	384250	2	2	+	619	0.211171070210324
9930	scaffold_88	384564	384570	7	3	+	1096	-0.420151890758168
9931	scaffold_88	393419	393420	2	1	+	629	-0.0981570759738299
9932	scaffold_88	393516	393517	2	3	+	843	0.720258053149726
9933	scaffold_88	398700	398701	2	3	+	1023	0.919952827988774
9934	scaffold_88	491799	491800	2	2	+	595	0.454411214602906
9935	scaffold_88	509630	509660	31	3	+	5656	-2.34045355828173
9936	scaffold_88	515126	515132	7	3	+	2946	0.515321102916667
9937	scaffold_88	27549	27573	25	3	-	3612	-1.3668519739455
9938	scaffold_88	132053	132054	2	3	-	3513	1.22002549529229
9939	scaffold_88	157114	157115	2	2	-	444	1.68109148433373
9940	scaffold_88	159394	159396	3	3	-	1527	0.916382521520758
9941	scaffold_88	165528	165529	2	3	-	1326	-0.333899176978209
9942	scaffold_88	172968	172970	3	3	-	4111	-1.35737916661825
9943	scaffold_88	258710	258768	59	3	-	7648	-2.76407643237345
9944	scaffold_88	276427	276428	2	2	-	1292	0.597413610923034
9945	scaffold_88	276496	276497	2	2	-	882	-0.103725192010669
9946	scaffold_88	276951	276984	34	3	-	35720	-1.00564641526472
9947	scaffold_88	277004	277005	2	2	-	667	-0.376672182470187
9948	scaffold_88	302928	302929	2	3	-	1524	0.324230228990914
9949	scaffold_88	303697	303700	4	3	-	622	-0.156063934900793
9950	scaffold_88	315677	315678	2	2	-	525	-0.49511837048889
9951	scaffold_88	315865	315872	8	3	-	2084	-2.08699989707304
9952	scaffold_88	380599	380624	26	3	-	1972	-1.88814981378772
9953	scaffold_88	380662	380677	16	3	-	938	-1.1661325181503
9954	scaffold_88	396332	396353	22	3	-	1935	-2.22925346899269
9955	scaffold_88	419314	419318	5	3	-	3667	0.162535807894016
9956	scaffold_88	429737	429760	24	3	-	2372	-2.19501544831405
9957	scaffold_88	430600	430601	2	1	-	306	0.112314977221467
