promoter_ID	chr	start	end	strand	gene	GO_ID	KOG_JGI	KOG_ID	FlyBase_id_representative_homolog	interprot_representative_homolog
scaffold_18_1280594_1280616_-	scaffold_18	1280594	1280616	-	JGI_V11_302577	0	KOG1309	KOG1309	FBgn0260939	Q2XYI8
scaffold_18_1329358_1329484_-	scaffold_18	1329358	1329484	-	JGI_V11_241543	0	0	0	0	0
scaffold_18_1378677_1378728_-	scaffold_18	1378677	1378728	-	JGI_V11_316989	0	0	0	0	0
scaffold_18_1407759_1407763_-	scaffold_18	1407759	1407763	-	JGI_V11_210791	0	KOG4023	KOG4023	FBgn0035772	Q9NFP5
scaffold_18_1408489_1408565_-	scaffold_18	1408489	1408565	-	JGI_V11_210791	0	KOG4023	KOG4023	FBgn0035772	Q9NFP5
scaffold_18_1409635_1409711_-	scaffold_18	1409635	1409711	-	JGI_V11_302659	0	0	0	0	0
scaffold_181_111706_111711_-	scaffold_181	111706	111711	-	JGI_V11_302671	0	KOG0335	KOG0335	0	0
scaffold_182_34295_34342_-	scaffold_182	34295	34342	-	JGI_V11_332164	0	KOG2891	KOG2891	FBgn0010772	Q7KTT0
scaffold_182_133190_133459_-	scaffold_182	133190	133459	-	JGI_V11_302681	0	KOG3736	KOG3736	FBgn0035375	Q6WV16
scaffold_1822_7277_7284_+	scaffold_1822	7277	7284	+	JGI_V11_230012	0	KOG0382	KOG0382	0	0
scaffold_1828_5646_5741_+	scaffold_1828	5646	5741	+	JGI_V11_302698	0	0	0	0	0
scaffold_183_53910_53911_+	scaffold_183	53910	53911	+	JGI_V11_229417	0	KOG4530	KOG4530	0	0
scaffold_184_66338_66401_+	scaffold_184	66338	66401	+	JGI_V11_219048	0	KOG3187	KOG3187	FBgn0032524	Q8SYI0
scaffold_184_65590_65672_-	scaffold_184	65590	65672	-	JGI_V11_332246	0	KOG3565	KOG3565	FBgn0035533	A8JNK4
scaffold_187_142915_142927_+	scaffold_187	142915	142927	+	JGI_V11_302745	0	0	0	0	0
scaffold_187_174183_174215_-	scaffold_187	174183	174215	-	JGI_V11_332332	0	0	0	FBgn0023513	O46089
scaffold_1880_6759_6804_+	scaffold_1880	6759	6804	+	JGI_V11_93873	0	0	0	FBgn0052230	Q8SYJ2
scaffold_19_355530_355560_+	scaffold_19	355530	355560	+	JGI_V11_302775	0	KOG3890	KOG3890	FBgn0039555	Q9VAY9
scaffold_19_491285_491286_+	scaffold_19	491285	491286	+	JGI_V11_49564	0	KOG3565	KOG3565	0	0
scaffold_19_491999_492004_+	scaffold_19	491999	492004	+	JGI_V11_49564	0	KOG3565	KOG3565	0	0
scaffold_19_508951_508999_+	scaffold_19	508951	508999	+	JGI_V11_210830	0	KOG1296	KOG1296	FBgn0033810	A1Z9A2
scaffold_19_562832_562870_+	scaffold_19	562832	562870	+	JGI_V11_302783	0	KOG4570	KOG4570	FBgn0025336	O77477
scaffold_19_1084838_1084921_+	scaffold_19	1084838	1084921	+	JGI_V11_302813	0	KOG4397	KOG4397	FBgn0028919	Q9V412
scaffold_19_1101820_1101891_+.1	scaffold_19	1101820	1101891	+	JGI_V11_317133	0	KOG2360	KOG2360	FBgn0259704	Q9VDZ4
scaffold_19_1303470_1303478_+	scaffold_19	1303470	1303478	+	JGI_V11_317161	0	KOG3375	KOG3375	FBgn0029715	Q9W4J4
scaffold_19_1303643_1303647_+	scaffold_19	1303643	1303647	+	JGI_V11_317161	0	KOG3375	KOG3375	FBgn0029715	Q9W4J4
scaffold_19_1383997_1384003_+	scaffold_19	1383997	1384003	+	JGI_V11_195921	0	KOG2215	KOG2215	FBgn0260946	Q7KRZ3
scaffold_19_1387001_1387058_+	scaffold_19	1387001	1387058	+	JGI_V11_195921	0	KOG2215	KOG2215	FBgn0260946	Q7KRZ3
scaffold_19_3641_3662_-	scaffold_19	3641	3662	-	JGI_V11_317004	0	KOG4293	KOG4293	0	0
scaffold_19_222955_222981_-	scaffold_19	222955	222981	-	JGI_V11_302834	0	KOG3680	KOG3680	FBgn0035437	Q8IRD5
scaffold_19_428008_428041_-	scaffold_19	428008	428041	-	JGI_V11_49601	0	KOG3140	KOG3140	FBgn0037185	Q9VNR8
scaffold_19_488485_488551_-	scaffold_19	488485	488551	-	JGI_V11_302780	0	0	0	FBgn0061198	Q8MLQ0
scaffold_19_967210_967259_-	scaffold_19	967210	967259	-	JGI_V11_302806	0	KOG3046	KOG3046	FBgn0036581	Q9GYU7
scaffold_19_1070607_1070641_-	scaffold_19	1070607	1070641	-	JGI_V11_302807	0	KOG4038	KOG4038	FBgn0032059	Q9VLJ0
scaffold_19_1076769_1076791_-	scaffold_19	1076769	1076791	-	JGI_V11_36719	0	KOG4032	KOG4032	FBgn0039404	Q9VBI0
scaffold_19_1081659_1081674_-	scaffold_19	1081659	1081674	-	JGI_V11_302810	0	KOG0277	KOG0277	FBgn0035922	Q9VSN7
scaffold_19_1238179_1238180_-	scaffold_19	1238179	1238180	-	JGI_V11_302821	0	0	0	0	0
scaffold_19_1303320_1303375_-	scaffold_19	1303320	1303375	-	JGI_V11_210994	0	KOG2817	KOG2817	FBgn0034573	Q9W2N5
scaffold_190_87804_87812_-	scaffold_190	87804	87812	-	JGI_V11_302897	0	0	0	0	0
scaffold_191_84267_84370_+	scaffold_191	84267	84370	+	JGI_V11_302915	0	KOG1721	KOG1721	0	0
scaffold_191_134936_135000_-	scaffold_191	134936	135000	-	JGI_V11_302905	0	KOG2605	KOG2605	0	0
scaffold_191_158710_158714_-	scaffold_191	158710	158714	-	JGI_V11_302907	0	KOG4606	KOG4606	FBgn0036090	Q8T0B1
scaffold_198_95795_95822_-	scaffold_198	95795	95822	-	JGI_V11_302941	0	KOG4703	KOG4703	FBgn0036286	Q9VTX8
scaffold_199_49825_49956_-	scaffold_199	49825	49956	-	JGI_V11_332624	0	KOG1445	KOG1445	FBgn0029903	A8JV09
scaffold_2_36413_36501_+	scaffold_2	36413	36501	+	JGI_V11_220308	0	0	0	0	0
scaffold_2_162491_162493_+	scaffold_2	162491	162493	+	JGI_V11_220319	0	0	0	0	0
scaffold_2_186235_186240_+	scaffold_2	186235	186240	+	JGI_V11_232829	0	KOG2806	KOG2806	0	0
scaffold_2_235371_235376_+	scaffold_2	235371	235376	+	JGI_V11_94605	0	KOG1721	KOG1721	0	0
scaffold_2_550405_550440_+	scaffold_2	550405	550440	+	JGI_V11_220367	0	KOG0155	KOG0155	FBgn0261641	NULL
scaffold_2_720298_720306_+	scaffold_2	720298	720306	+	JGI_V11_205678	0	KOG4255	KOG4255	FBgn0039882	Q8SYL6
scaffold_2_829990_829994_+	scaffold_2	829990	829994	+	JGI_V11_190546	0	KOG1431	KOG1431	FBgn0034794	Q9W1X8
scaffold_2_939486_939526_+	scaffold_2	939486	939526	+	JGI_V11_303137	0	KOG0561	KOG0561	FBgn0001994	Q86PC0
scaffold_2_957940_957947_+	scaffold_2	957940	957947	+	JGI_V11_233011	0	0	0	0	0
scaffold_2_1050427_1050458_+	scaffold_2	1050427	1050458	+	JGI_V11_303010	0	0	0	0	0
scaffold_2_1050427_1050458_+.1	scaffold_2	1050427	1050458	+	JGI_V11_233023	0	0	0	0	0
scaffold_2_1052065_1052072_+	scaffold_2	1052065	1052072	+	JGI_V11_233023	0	0	0	0	0
scaffold_2_1205074_1205094_+	scaffold_2	1205074	1205094	+	JGI_V11_233049	0	0	0	0	0
scaffold_2_1312527_1312528_+	scaffold_2	1312527	1312528	+	JGI_V11_233069	0	0	0	0	0
scaffold_2_1515891_1515896_+	scaffold_2	1515891	1515896	+	JGI_V11_220453	0	KOG3983	KOG3983	FBgn0010704	Q8SZI1
scaffold_2_1535108_1535115_+	scaffold_2	1535108	1535115	+	JGI_V11_310310	0	0	0	0	0
scaffold_2_1606155_1606161_+	scaffold_2	1606155	1606161	+	JGI_V11_40354	0	KOG1739	KOG1739	FBgn0027569	Q9Y128
scaffold_2_2069314_2069408_+	scaffold_2	2069314	2069408	+	JGI_V11_310388	0	KOG4523	KOG4523	FBgn0052590	Q8IR45
scaffold_2_2280653_2280685_+	scaffold_2	2280653	2280685	+	JGI_V11_233239	0	0	0	0	0
scaffold_2_2293217_2293250_+	scaffold_2	2293217	2293250	+	JGI_V11_233242	0	0	0	0	0
scaffold_2_2414622_2414623_+	scaffold_2	2414622	2414623	+	JGI_V11_94977	0	KOG4286	KOG4286	FBgn0260003	Q9VDW6
scaffold_2_2748480_2748548_+	scaffold_2	2748480	2748548	+	JGI_V11_40876	0	KOG2868	KOG2868	FBgn0034921	Q9W1H5
scaffold_2_2762350_2762368_+	scaffold_2	2762350	2762368	+	JGI_V11_40241	0	KOG3034	KOG3034	FBgn0038183	Q9VFR0
scaffold_2_2860151_2860161_+	scaffold_2	2860151	2860161	+	JGI_V11_233329	0	0	0	0	0
scaffold_2_2943787_2943793_+	scaffold_2	2943787	2943793	+	JGI_V11_233346	0	0	0	0	0
scaffold_2_3266427_3266491_+	scaffold_2	3266427	3266491	+	JGI_V11_303048	0	KOG2908	KOG2908	FBgn0028691	Q7KMP8
scaffold_2_3302593_3302608_+	scaffold_2	3302593	3302608	+	JGI_V11_303054	0	0	0	0	0
scaffold_2_3388375_3388379_+	scaffold_2	3388375	3388379	+	JGI_V11_40294	0	0	0	FBgn0036479	Q9VUL2
scaffold_2_3505222_3505244_+	scaffold_2	3505222	3505244	+	JGI_V11_310603	0	KOG2749	KOG2749	FBgn0033842	Q7K284
scaffold_2_3536859_3536870_+	scaffold_2	3536859	3536870	+	JGI_V11_190910	0	KOG3381	KOG3381	FBgn0036107	Q9VTC4
scaffold_2_3569624_3569698_+	scaffold_2	3569624	3569698	+	JGI_V11_233492	0	0	0	0	0
scaffold_2_3589362_3589365_+	scaffold_2	3589362	3589365	+	JGI_V11_95214	0	KOG2510	KOG2510	0	0
scaffold_2_26450_26452_-	scaffold_2	26450	26452	-	JGI_V11_303088	0	KOG1430	KOG1430	FBgn0039130	Q8I0A0
scaffold_2_34218_34324_-	scaffold_2	34218	34324	-	JGI_V11_303089	0	KOG1583	KOG1583	FBgn0029849	Q9W429
scaffold_2_35881_35903_-	scaffold_2	35881	35903	-	JGI_V11_190410	0	KOG3061	KOG3061	FBgn0032884	Q9VIJ5
scaffold_2_83267_83271_-	scaffold_2	83267	83271	-	JGI_V11_303093	0	0	0	0	0
scaffold_2_83491_83496_-	scaffold_2	83491	83496	-	JGI_V11_303093	0	0	0	0	0
scaffold_2_85532_85534_-	scaffold_2	85532	85534	-	JGI_V11_220312	0	0	0	0	0
scaffold_2_86962_86963_-	scaffold_2	86962	86963	-	JGI_V11_310087	0	0	0	0	0
scaffold_2_88381_88383_-	scaffold_2	88381	88383	-	JGI_V11_303094	0	0	0	0	0
scaffold_2_90697_90702_-	scaffold_2	90697	90702	-	JGI_V11_94570	0	KOG0384	KOG0384	0	0
scaffold_2_92808_92814_-	scaffold_2	92808	92814	-	JGI_V11_232803	0	KOG1878	KOG1878	0	0
scaffold_2_95593_95598_-	scaffold_2	95593	95598	-	JGI_V11_303095	0	KOG1488	KOG1488	0	0
scaffold_2_183545_183550_-	scaffold_2	183545	183550	-	JGI_V11_232828	0	KOG1878	KOG1878	0	0
scaffold_2_458102_458116_-	scaffold_2	458102	458116	-	JGI_V11_310153	0	0	0	FBgn0030217	Q86CW0
scaffold_2_613043_613154_-	scaffold_2	613043	613154	-	JGI_V11_310174	0	KOG1767	KOG1767	FBgn0086472	P48588
scaffold_2_613449_613505_-	scaffold_2	613449	613505	-	JGI_V11_310174	0	KOG1767	KOG1767	FBgn0086472	P48588
scaffold_2_680691_680774_-	scaffold_2	680691	680774	-	JGI_V11_190512	0	KOG2654	KOG2654	FBgn0039210	Q9VC60
scaffold_2_716635_716683_-	scaffold_2	716635	716683	-	JGI_V11_303127	0	KOG1917	KOG1917	FBgn0011771	P55162
scaffold_2_781453_781566_-	scaffold_2	781453	781566	-	JGI_V11_190531	0	KOG2111	KOG2111	0	0
scaffold_2_800035_800077_-	scaffold_2	800035	800077	-	JGI_V11_230146	0	KOG3344	KOG3344	FBgn0261593	Q9VWG3
scaffold_2_800208_800276_-	scaffold_2	800208	800276	-	JGI_V11_230146	0	KOG3344	KOG3344	FBgn0261593	Q9VWG3
scaffold_2_800546_800642_-	scaffold_2	800546	800642	-	JGI_V11_230146	0	KOG3344	KOG3344	FBgn0261593	Q9VWG3
scaffold_2_809353_809360_-	scaffold_2	809353	809360	-	JGI_V11_310213	0	KOG3098	KOG3098	FBgn0038053	Q9VG64
scaffold_2_824675_824704_-	scaffold_2	824675	824704	-	JGI_V11_94727	0	0	0	FBgn0005355	Q27279
scaffold_2_880768_880778_-	scaffold_2	880768	880778	-	JGI_V11_232995	0	0	0	FBgn0031976	Q9VLU1
scaffold_2_880768_880778_-.1	scaffold_2	880768	880778	-	JGI_V11_299562	0	KOG0307	KOG0307	FBgn0030025	Q9W3H5
scaffold_2_900510_900626_-	scaffold_2	900510	900626	-	JGI_V11_233001	0	0	0	FBgn0031976	Q9VLU1
scaffold_2_930838_930846_-	scaffold_2	930838	930846	-	JGI_V11_94746	0	KOG2992	KOG2992	0	0
scaffold_2_945414_945422_-	scaffold_2	945414	945422	-	JGI_V11_310240	0	0	0	0	0
scaffold_2_1348167_1348218_-	scaffold_2	1348167	1348218	-	JGI_V11_303154	0	KOG2806	KOG2806	0	0
scaffold_2_1464079_1464108_-	scaffold_2	1464079	1464108	-	JGI_V11_303160	0	KOG4475	KOG4475	FBgn0261822	Q7KTJ7
scaffold_2_1465728_1465853_-	scaffold_2	1465728	1465853	-	JGI_V11_303160	0	KOG4475	KOG4475	FBgn0261822	Q7KTJ7
scaffold_2_1589278_1589359_-	scaffold_2	1589278	1589359	-	JGI_V11_310318	0	KOG0473	KOG0473	FBgn0036008	Q9VT05
scaffold_2_1602193_1602275_-	scaffold_2	1602193	1602275	-	JGI_V11_303168	0	KOG2856	KOG2856	FBgn0053094	Q9VDI1
scaffold_2_1605452_1605588_-	scaffold_2	1605452	1605588	-	JGI_V11_303011	0	KOG4464	KOG4464	FBgn0028292	Q9W358
scaffold_2_1695179_1695281_-	scaffold_2	1695179	1695281	-	JGI_V11_230160	0	KOG4633	KOG4633	FBgn0001989	Q8IP37
scaffold_2_1753167_1753285_-	scaffold_2	1753167	1753285	-	JGI_V11_220486	0	KOG3620	KOG3620	FBgn0034060	Q9V7H4
scaffold_2_1765070_1765090_-	scaffold_2	1765070	1765090	-	JGI_V11_220489	0	KOG3840	KOG3840	FBgn0035107	Q0E8K5
scaffold_2_1776599_1776658_-	scaffold_2	1776599	1776658	-	JGI_V11_220496	0	0	0	FBgn0035089	Q9W0X2
scaffold_2_1972106_1972108_-	scaffold_2	1972106	1972108	-	JGI_V11_205849	0	KOG3444	KOG3444	FBgn0033605	A1Z8I0
scaffold_2_1981487_1981603_-	scaffold_2	1981487	1981603	-	JGI_V11_220502	0	0	0	FBgn0035851	Q9VSF2
scaffold_2_2168381_2168395_-	scaffold_2	2168381	2168395	-	JGI_V11_233207	0	KOG0144	KOG0144	0	0
scaffold_2_2214153_2214168_-	scaffold_2	2214153	2214168	-	JGI_V11_310409	0	0	0	0	0
scaffold_2_2801033_2801037_-	scaffold_2	2801033	2801037	-	JGI_V11_220563	0	0	0	0	0
scaffold_2_2962763_2962804_-	scaffold_2	2962763	2962804	-	JGI_V11_303041	0	KOG4514	KOG4514	FBgn0035140	Q8T8V3
scaffold_2_2962763_2962804_-.1	scaffold_2	2962763	2962804	-	JGI_V11_303042	0	0	0	0	0
scaffold_2_3015769_3015770_-	scaffold_2	3015769	3015770	-	JGI_V11_310509	0	KOG4297	KOG4297	0	0
scaffold_2_3099501_3099516_-	scaffold_2	3099501	3099516	-	JGI_V11_233376	0	KOG1221	KOG1221	FBgn0039131	Q9VCF6
scaffold_2_3228654_3228725_-	scaffold_2	3228654	3228725	-	JGI_V11_190829	0	KOG1156	KOG1156	FBgn0031020	Q9VWI2
scaffold_2_3258153_3258194_-	scaffold_2	3258153	3258194	-	JGI_V11_95106	0	KOG3762	KOG3762	FBgn0036191	B7Z0G4
scaffold_2_3286615_3286620_-	scaffold_2	3286615	3286620	-	JGI_V11_310545	0	KOG0311	KOG0311	0	0
scaffold_2_3289154_3289212_-	scaffold_2	3289154	3289212	-	JGI_V11_303051	0	0	0	FBgn0054045	A1ZBJ7
scaffold_2_3517929_3517958_-	scaffold_2	3517929	3517958	-	JGI_V11_310605	0	KOG1883	KOG1883	FBgn0034795	Q9W1X7
scaffold_2_3552316_3552354_-	scaffold_2	3552316	3552354	-	JGI_V11_95199	0	0	0	FBgn0031257	Q9VPQ3
scaffold_2_3675993_3676075_-	scaffold_2	3675993	3676075	-	JGI_V11_233514	0	0	0	0	0
scaffold_20_360889_360916_+	scaffold_20	360889	360916	+	JGI_V11_224075	0	KOG2806	KOG2806	0	0
scaffold_20_403581_403631_+	scaffold_20	403581	403631	+	JGI_V11_299523	0	KOG0202	KOG0202	FBgn0052451	A8JNX2
scaffold_20_403581_403631_+.1	scaffold_20	403581	403631	+	JGI_V11_224078	0	KOG1701	KOG1701	0	0
scaffold_20_408200_408283_+	scaffold_20	408200	408283	+	JGI_V11_224080	0	0	0	0	0
scaffold_20_408448_408571_+	scaffold_20	408448	408571	+	JGI_V11_224080	0	0	0	0	0
scaffold_20_428854_428859_+	scaffold_20	428854	428859	+	JGI_V11_241929	0	0	0	0	0
scaffold_20_519350_519375_+	scaffold_20	519350	519375	+	JGI_V11_230826	0	KOG0867	KOG0867	FBgn0038029	B7Z0S9
scaffold_20_522561_522667_+	scaffold_20	522561	522667	+	JGI_V11_303282	0	KOG0867	KOG0867	FBgn0001149	P20432
scaffold_20_540077_540084_+	scaffold_20	540077	540084	+	JGI_V11_195986	0	KOG2579	KOG2579	FBgn0031804	Q9VME7
scaffold_20_580837_580846_+	scaffold_20	580837	580846	+	JGI_V11_317276	0	KOG0613	KOG0613	0	0
scaffold_20_585252_585254_+	scaffold_20	585252	585254	+	JGI_V11_224101	0	KOG1216	KOG1216	0	0
scaffold_20_585632_585651_+	scaffold_20	585632	585651	+	JGI_V11_224101	0	KOG1216	KOG1216	0	0
scaffold_20_896028_896047_+	scaffold_20	896028	896047	+	JGI_V11_242020	0	KOG4467	KOG4467	FBgn0053129	Q9VKM7
scaffold_20_901182_901187_+	scaffold_20	901182	901187	+	JGI_V11_224136	0	0	0	0	0
scaffold_20_903892_903897_+	scaffold_20	903892	903897	+	JGI_V11_242022	0	0	0	0	0
scaffold_20_905747_905753_+	scaffold_20	905747	905753	+	JGI_V11_242023	0	KOG3227	KOG3227	FBgn0035508	Q9VZG4
scaffold_20_907828_907833_+	scaffold_20	907828	907833	+	JGI_V11_242024	0	KOG3689	KOG3689	0	0
scaffold_20_1121814_1121877_+	scaffold_20	1121814	1121877	+	JGI_V11_102235	0	KOG1806	KOG1806	0	0
scaffold_20_1184535_1184612_+	scaffold_20	1184535	1184612	+	JGI_V11_317385	0	0	0	0	0
scaffold_20_1409666_1409671_+	scaffold_20	1409666	1409671	+	JGI_V11_303367	0	0	0	0	0
scaffold_20_325867_325882_-	scaffold_20	325867	325882	-	JGI_V11_317233	0	0	0	0	0
scaffold_20_392917_392927_-	scaffold_20	392917	392927	-	JGI_V11_241913	0	0	0	FBgn0083951	Q0E906
scaffold_20_398833_398853_-	scaffold_20	398833	398853	-	JGI_V11_303278	0	0	0	FBgn0034565	Q9W2P4
scaffold_20_532100_532102_-.1	scaffold_20	532100	532102	-	JGI_V11_241949	0	0	0	0	0
scaffold_20_533724_533780_-.1	scaffold_20	533724	533780	-	JGI_V11_241949	0	0	0	0	0
scaffold_20_601456_601459_-	scaffold_20	601456	601459	-	JGI_V11_211088	0	KOG4145	KOG4145	0	0
scaffold_20_648258_648319_-	scaffold_20	648258	648319	-	JGI_V11_49874	0	KOG3969	KOG3969	FBgn0037372	Q9VNH5
scaffold_20_869195_869277_-	scaffold_20	869195	869277	-	JGI_V11_317319	0	KOG4297	KOG4297	0	0
scaffold_20_999830_999832_-	scaffold_20	999830	999832	-	JGI_V11_196080	0	KOG0867	KOG0867	0	0
scaffold_20_1106250_1106261_-	scaffold_20	1106250	1106261	-	JGI_V11_317378	0	KOG4796	KOG4796	FBgn0014037	Q2XY14
scaffold_20_1212417_1212447_-	scaffold_20	1212417	1212447	-	JGI_V11_303355	0	KOG2611	KOG2611	FBgn0037447	Q9VI25
scaffold_20_1292111_1292114_-	scaffold_20	1292111	1292114	-	JGI_V11_242105	0	0	0	0	0
scaffold_20_1301214_1301303_-	scaffold_20	1301214	1301303	-	JGI_V11_303327	0	0	0	FBgn0032021	Q9VLP2
scaffold_20_1316919_1316920_-	scaffold_20	1316919	1316920	-	JGI_V11_317409	0	0	0	FBgn0036860	Q9VVY1
scaffold_20_1348963_1349017_-	scaffold_20	1348963	1349017	-	JGI_V11_290539	0	0	0	FBgn0261560	Q9XZ56
scaffold_20_1349243_1349337_-	scaffold_20	1349243	1349337	-	JGI_V11_290539	0	0	0	FBgn0261560	Q9XZ56
scaffold_20_1373461_1373479_-	scaffold_20	1373461	1373479	-	JGI_V11_242123	0	0	0	0	0
scaffold_20_1393138_1393141_-	scaffold_20	1393138	1393141	-	JGI_V11_317420	0	KOG3875	KOG3875	0	0
scaffold_20_1394538_1394547_-	scaffold_20	1394538	1394547	-	JGI_V11_224189	0	KOG0118	KOG0118	0	0
scaffold_20_1398697_1398705_-	scaffold_20	1398697	1398705	-	JGI_V11_102281	0	KOG1995	KOG1995	0	0
scaffold_20_1408850_1408855_-	scaffold_20	1408850	1408855	-	JGI_V11_317426	0	0	0	0	0
scaffold_202_157445_157478_+	scaffold_202	157445	157478	+	JGI_V11_332704	0	0	0	0	0
scaffold_206_120659_120731_+	scaffold_206	120659	120731	+	JGI_V11_229523	0	0	0	0	0
scaffold_21_69290_69342_+	scaffold_21	69290	69342	+	JGI_V11_303400	0	0	0	0	0
scaffold_21_258557_258565_+	scaffold_21	258557	258565	+	JGI_V11_303402	0	0	0	0	0
scaffold_21_495792_495891_+	scaffold_21	495792	495891	+	JGI_V11_303408	0	0	0	FBgn0050481	A1Z9J6
scaffold_21_555300_555313_+	scaffold_21	555300	555313	+	JGI_V11_224227	0	0	0	FBgn0042132	Q9I7R7
scaffold_21_637315_637363_+	scaffold_21	637315	637363	+	JGI_V11_317579	0	0	0	0	0
scaffold_21_904425_904538_+	scaffold_21	904425	904538	+	JGI_V11_128218	0	KOG4841	KOG4841	FBgn0053977	Q2PDR0
scaffold_21_914118_914253_+	scaffold_21	914118	914253	+	JGI_V11_317613	0	0	0	0	0
scaffold_21_1273927_1274015_+	scaffold_21	1273927	1274015	+	JGI_V11_211388	0	KOG1587	KOG1587	FBgn0003654	Q24246
scaffold_21_1449036_1449123_+	scaffold_21	1449036	1449123	+	JGI_V11_303443	0	KOG3312	KOG3312	FBgn0032746	Q8IA62
scaffold_21_714924_714927_-	scaffold_21	714924	714927	-	JGI_V11_303470	0	KOG3948	KOG3948	FBgn0033380	A1Z7P3
scaffold_21_858281_858388_-	scaffold_21	858281	858388	-	JGI_V11_224253	0	KOG4568	KOG4568	0	0
scaffold_21_911582_911644_-	scaffold_21	911582	911644	-	JGI_V11_303421	0	KOG4154	KOG4154	FBgn0027095	Q9XZ63
scaffold_21_955567_955595_-	scaffold_21	955567	955595	-	JGI_V11_224268	0	KOG4813	KOG4813	FBgn0027619	Q7K550
scaffold_21_956088_956098_-	scaffold_21	956088	956098	-	JGI_V11_224268	0	KOG4813	KOG4813	FBgn0027619	Q7K550
scaffold_21_956273_956291_-	scaffold_21	956273	956291	-	JGI_V11_224268	0	KOG4813	KOG4813	FBgn0027619	Q7K550
scaffold_21_1038695_1038746_-	scaffold_21	1038695	1038746	-	JGI_V11_303485	0	KOG2402	KOG2402	FBgn0034722	Q9W261
scaffold_21_1115671_1115706_-	scaffold_21	1115671	1115706	-	JGI_V11_196276	0	KOG4508	KOG4508	FBgn0034963	Q8MLP8
scaffold_21_1421608_1421630_-	scaffold_21	1421608	1421630	-	JGI_V11_303503	0	KOG2372	KOG2372	FBgn0013576	A4V2F2
scaffold_210_50745_50748_-	scaffold_210	50745	50748	-	JGI_V11_303510	0	KOG3751	KOG3751	0	0
scaffold_211_49044_49048_+	scaffold_211	49044	49048	+	JGI_V11_264253	0	KOG2043	KOG2043	0	0
scaffold_211_50719_50758_+	scaffold_211	50719	50758	+	JGI_V11_264253	0	KOG2043	KOG2043	0	0
scaffold_211_50719_50758_+.1	scaffold_211	50719	50758	+	JGI_V11_303537	0	KOG1174	KOG1174	FBgn0029879	Q8IRQ6
scaffold_211_78349_78380_-	scaffold_211	78349	78380	-	JGI_V11_303524	0	0	0	0	0
scaffold_213_138777_138784_+	scaffold_213	138777	138784	+	JGI_V11_332953	0	KOG2641	KOG2641	FBgn0036834	Q9VVV2
scaffold_22_321490_321496_+	scaffold_22	321490	321496	+	JGI_V11_242545	0	0	0	0	0
scaffold_22_409579_409604_+	scaffold_22	409579	409604	+	JGI_V11_211441	0	KOG2439	KOG2439	FBgn0040002	Q8SYS7
scaffold_22_230045_230212_-	scaffold_22	230045	230212	-	JGI_V11_303591	0	KOG1772	KOG1772	FBgn0026753	Q9XZH6
scaffold_22_402715_402721_-	scaffold_22	402715	402721	-	JGI_V11_317790	0	KOG2886	KOG2886	FBgn0052512	Q9VRE4
scaffold_221_72742_72787_+	scaffold_221	72742	72787	+	JGI_V11_229629	0	0	0	0	0
scaffold_221_90998_90999_+	scaffold_221	90998	90999	+	JGI_V11_303627	0	KOG1216	KOG1216	0	0
scaffold_23_271909_271911_+	scaffold_23	271909	271911	+	JGI_V11_242882	0	0	0	0	0
scaffold_23_272021_272109_+	scaffold_23	272021	272109	+	JGI_V11_242882	0	0	0	0	0
scaffold_23_272244_272255_+	scaffold_23	272244	272255	+	JGI_V11_242882	0	0	0	0	0
scaffold_23_448880_448918_+	scaffold_23	448880	448918	+	JGI_V11_196422	0	KOG0567	KOG0567	FBgn0261479	Q9V9U4
scaffold_23_448880_448918_+.1	scaffold_23	448880	448918	+	JGI_V11_303735	0	KOG2006	KOG2006	FBgn0028500	Q9V3C5
scaffold_23_789304_789309_+	scaffold_23	789304	789309	+	JGI_V11_318107	0	KOG1187	KOG1187	FBgn0038676	Q9VE07
scaffold_23_799067_799084_+	scaffold_23	799067	799084	+	JGI_V11_318107	0	KOG1187	KOG1187	FBgn0038676	Q9VE07
scaffold_23_1092270_1092290_+	scaffold_23	1092270	1092290	+	JGI_V11_318153	0	KOG0273	KOG0273	FBgn0250850	Q86BY9
scaffold_23_1094394_1094470_+	scaffold_23	1094394	1094470	+	JGI_V11_303708	0	0	0	0	0
scaffold_23_1339926_1339969_+	scaffold_23	1339926	1339969	+	JGI_V11_243110	0	KOG1849	KOG1849	FBgn0035627	Q9VRN6
scaffold_23_31385_31388_-	scaffold_23	31385	31388	-	JGI_V11_242830	0	0	0	0	0
scaffold_23_274295_274299_-	scaffold_23	274295	274299	-	JGI_V11_242883	0	0	0	0	0
scaffold_23_274730_274738_-	scaffold_23	274730	274738	-	JGI_V11_242883	0	0	0	0	0
scaffold_23_274730_274738_-.1	scaffold_23	274730	274738	-	JGI_V11_242884	0	0	0	0	0
scaffold_23_279068_279072_-	scaffold_23	279068	279072	-	JGI_V11_303656	0	0	0	0	0
scaffold_23_281683_281689_-	scaffold_23	281683	281689	-	JGI_V11_303721	0	0	0	0	0
scaffold_23_282691_282698_-	scaffold_23	282691	282698	-	JGI_V11_318006	0	0	0	0	0
scaffold_23_283854_284059_-	scaffold_23	283854	284059	-	JGI_V11_224357	0	0	0	0	0
scaffold_23_284162_284194_-	scaffold_23	284162	284194	-	JGI_V11_224357	0	0	0	0	0
